|horoscope|pub_date|zodiac
347|There will be times over the coming week when you wonder why you have been singled out for so much good fortune. Do you really deserve it? Yes you do, in fact no one deserves it more. Stop putting yourself down for no reason.|11-23-2014|pisces
348|A plan to boost your earning power may be tempting but if it means doing something that leaves you feeling uncomfortable with yourself then maybe you should give it a miss. Like love, self-respect is something that money can’t buy. |11-24-2014|pisces
349|Ideas and insights are coming thick and fast but because Taurus is such a down-to-earth sign you may be reluctant to act on a hunch or a whim. But you must. The ideas and insights of today are the realities of tomorrow. |11-25-2014|pisces
350|If you come in for criticism today – and with Saturn strong in your opposite sign that is almost guaranteed – don’t react as if the world is coming to an end. There may in fact be some truth in what others are saying about you.|11-26-2014|pisces
351|No matter how many times you may have doubted your instincts in the past, don’t doubt them today. According to the planets you are in tune with the spirit of the times – and it’s about time you made it pay!|11-27-2014|pisces
352|If you try to please everyone this weekend you will end up pleasing no one, so do what feels right to you and live with the consequences. Your can-do attitude will impress others, which is nice, but you don’t have to be popular to be successful.|11-29-2014|pisces
353|Something you thought you knew all about will work out in a completely unexpected way and something you are completely in the dark about will suddenly seem so familiar. So don’t jump to conclusions – they will probably be wrong.|11-30-2014|pisces
354|The task you have to tackle over the next few days may not seem too inspiring but once you get to grips with it you will find it engages your interest more than you imagined. Who knows, you may even grow to like it! |12-01-2014|pisces
355|You cannot possibly be on good terms with everyone all of the time – even a good-natured Taurus will fall out with friends and loved ones once in a while. But it’s no big deal, so don’t beat yourself up today if harsh words are spoken. |12-02-2014|pisces
356|If someone has been taking advantage of your good nature then you must cut them out of your life. They will see you are serious and will come back with their tail between their legs begging for forgiveness. Whether you grant it is up to you.|12-03-2014|pisces
357|Do you focus on what others expect you to do, or do you focus on what you want to do? Only you can decide but you must choose one or the other – if you try to get the best of both worlds you may end up with neither.|12-04-2014|pisces
358|It will occur to you over the next 24 hours that you have been taking the wrong things seriously. Something you have been working so hard towards is most likely not worth the effort, but that’s okay – once you accept that you can make other plans.|12-05-2014|pisces
359|According to the planets you have reached the low point of your current emotional cycle and from here on things will get noticeably easier. Today’s full moon will encourage you to see your glass as half full rather than half empty.|12-06-2014|pisces
360|Don’t give yourself such a hard time over the next few days – make life easy for yourself by refusing to get worked up about trivial matters. Be warned: interfering with the natural course of events could have unnatural consequences!|12-07-2014|pisces
361|An embarrassing event will make you a bit sheepish about showing your face in certain circles but so what if you made a fool of yourself? No one is perfect, not even a Taurus, so laugh about your mistake – and others will laugh with you. |12-08-2014|pisces
362|Refuse to settle for second best in anything you do. The standards you set now are the standards you will have to live by for the next few months, so aim high, be first and don’t let anyone come between you and success. |12-09-2014|pisces
363|The restrictions you have been laboring under in recent days will fade over the next 24 hours. Your attitude will be more positive too, giving you a greater sense of freedom and making it much easier to take control of your own destiny. |12-10-2014|pisces
364|If you want to get ahead in the world then you are going to have to be a bit less thin-skinned. The kind of people who can make things happen for you are not the kind of people who worry about whose egos they might bruise, so toughen up.|12-12-2014|pisces
365|If you feel the need to apologize for something you did that was wrong now is the time. And if someone apologizes to you for something they should not have done be gracious and tell them it really doesn’t matter.|12-13-2014|pisces
366|You must not skirt around the main issue over the next few days. Work colleagues and loved ones alike will be more impressed if you tell the truth, even if what you have to say is not what they want to hear.|12-14-2014|pisces
367|You won’t find it difficult to get your own way today but don’t go too far and give others the impression that you think you are better than them. Most likely you are but you know how touchy some people get, so be subtle.|12-15-2014|pisces
368|The next 24 hours will be hectic to say the least. If you find yourself rushing all over the place but not actually getting much done maybe you should take that as a sign that you have lost control of the situation. Slow down a bit. |12-16-2014|pisces
369|Try not to be too open about what you think today or you may let slip something that could be used against you by your rivals. Your plans are your plans alone – you don’t have to broadcast them to the entire world.|12-17-2014|pisces
370|Go with the flow, even though you may not be able to see where it is taking you. What happens over the next few days may be unsettling but the planets promise you will do very well out of the changes that take place. |12-18-2014|pisces
371|You will help those who need it today but there is a danger that you will rescue someone who not only does not deserve it but will expect you to help them out every time they get in trouble. You may have to be cruel to be kind.|12-19-2014|pisces
372|As the Sun moves into one of the most outgoing and optimistic areas of your chart this weekend you can expect a lot of remarkable things to happen. If you feel you would be happier in a different environment, just get up and go.|12-20-2014|pisces
373|A more laid-back approach will work wonders this week. Certain issues may seem important to you now but what will they mean ten or twenty years down the line? Not a lot. Keep things in perspective – and remember to smile.|12-21-2014|pisces
374|You like surprises and that’s just as well because they will be arriving every few minutes over the next couple of days. Be adventurous. Be outrageous. Be the one who makes things happen. Today is the first day of the rest of your life.|12-22-2014|pisces
375|Your lust for life is amazing but try not to scatter your energy in too many directions over the next two or three days because it’s unlikely you will be able to maintain the pace for long. Focus on the one thing that matters most to you. |12-23-2014|pisces
376|A colleague will make you the kind of offer you find hard to refuse today, but can you trust them? Do what you can to find out if it is genuine and, if it is, let them know quickly that you want in on the game. |12-24-2014|pisces
377|Spend time with the people you love today. Even if you have different ideas of what makes the perfect social occasion you will still enjoy each other’s company. You may even hear some juicy gossip that you were unaware of before. |12-25-2014|pisces
378|Try not to waste money on things you do not need. It may not bother you now but looking back in a few weeks time you may regret having been so free and easy with your cash. It doesn’t grow on trees you know. |12-26-2014|pisces
379|If you need assistance with something over the next 48 hours you must ask for it. Cosmic activity in your fellow Earth sign of Capricorn encourages you to be dynamic but that does not mean you have to do things alone. |12-27-2014|pisces
380|Your beliefs are likely to change a lot over the next few weeks and soon you will be looking at life from a different angle. Things you never noticed before will suddenly come into focus and the picture you get may surprise you.|12-28-2014|pisces
381|You will have to deal with someone’s negative or emotional attitude over the next 24 hours – while making sure you don’t get negative or emotional yourself. This is one of the best times of the year for you, so don’t let anyone spoil it.|12-29-2014|pisces
382|Taurus people tend to be lucky with cash and investments and if you don’t quite believe that now you will believe it by the end of the week. If you get the chance, go into partnership with someone who complements your style. |12-30-2014|pisces
383|By all means share your dreams with other people but don’t expect much support. Whatever you say they will find ways to pick holes in it, which won’t do your confidence much good. Dream on but keep your dreams to yourself. |12-31-2014|pisces
384|Anyone who doubts you have what it takes to succeed will doubt no longer as you go all out to get the new year started in spectacular fashion. Whatever your job or career may be you want that top spot – and you are going to get it. |01-01-2015|pisces
385|If you feel the need to get up and go somewhere different today then do so. Because the approaching full moon takes place in that area of your chart associated with travel your journey is sure to be exciting – and could be educational too. |01-02-2015|pisces
386|Venus moves into the career area of your chart today, which means you will get ahead quicker if you treat life as something to be enjoyed rather than as a constant battle. If you’re not smiling then you’re not doing it right. |01-03-2015|pisces
387|Don’t make too many changes over the next two or three days because you will probably have to change them back again towards the end of the week. It’s not like you to be impulsive, so why start now? |01-04-2015|pisces
388|You don’t have to apologize for something you said that rubbed a friend or relative up the wrong way. It works both ways: they’ve said plenty of things that annoyed you over the years which you chose not to make an issue of. |01-05-2015|pisces
389|No matter how big your problems may seem to you now, in the greater scheme of things they are of little importance, so stop worrying and start smiling again. If you can afford the time and money this is a good time to take a vacation. |01-06-2015|pisces
390|A colleague you thought you could rely on will say something today that makes you realize they are not on your side after all. End the association if you think that’s the right thing to do – and next time don’t be so gullible. |01-07-2015|pisces
391|Neptune, planet of deception, warns you need to treat what you hear today with the utmost suspicion. That may sound rather negative but according to the planets someone is trying to put ideas in your head that do not belong there.|01-08-2015|pisces
392|You will be dealing with important people today, the kind of people who can make things happen. The trick is to get them to make things happen for you. If you get the chance to impress them, take it. There’s no point being shy. |01-09-2015|pisces
393|Don’t let anyone take decisions for you this weekend because most likely they will get them wrong and leave you to clear up the mess. If a matter is important to you then you should be prepared to be decisive about it.|01-10-2015|pisces
394|There are some rather wild ideas flying around at the moment, the kind of ideas that could cause trouble if you are foolish enough to act on them. Keep a clear head and keep away from people who are too easily carried away.|01-11-2015|pisces
395|This is a great day for meeting with friends and engaging in activities that make you glad to be alive. On the career front, your ambitions may seem lofty to some but you know that anything is possible if you want it enough – and you do. |01-12-2015|pisces
396|You will notice someone today who for some reason you never noticed before. Which only goes to show how easy it is to miss things, and people, unless you are actually looking for them. What other things have you overlooked? |01-13-2015|pisces
397|There are a lot of people out there who could benefit from your brand of kindness, so start looking for ways you can assist them. Charity work would be especially rewarding – it would thrill you to see your efforts help those in need. |01-14-2015|pisces
398|Don’t worry too much if you fall out with a friend today because it’s really no big deal. It could even be beneficial in that you may need to clear the air and this is as good a time as any. Tomorrow you’ll be best buddies again.|01-15-2015|pisces
399|No matter what sad tales you hear from other people today you will be on a high. As far as you are concerned the world is, was and always will be a wonderful place. Hold on to that feeling as long as you can. |01-16-2015|pisces
400|What happens over the next 48 hours will in some way change your life. But will it change it for the better or for the worse? That depends on your goals. If you get the choice between making money and helping someone, do the latter. |01-17-2015|pisces
401|If you are under pressure now it can only be because you are putting yourself under pressure. Your ambitions will rise dramatically over the next few days but don’t expect too much of yourself too soon – take it a step at a time. |01-18-2015|pisces
402|You will either impress some very important people today or you will upset some very important people – there is no middle ground. This is a hugely important time for your career and reputation, so get noticed for the right reasons. |01-19-2015|pisces
403|If you find yourself under pressure today it can only be because you are putting yourself under pressure. You may be intensely ambitious but don’t expect too much too soon. A step at a time will get you where you need to go. |01-20-2015|pisces
404|You may find it hard getting through to a friend or a family member today but it’s no big deal so don’t worry about it. Chances are they don’t want to hear what you have to say, at least not at the moment, so don’t press it. |01-21-2015|pisces
405|You may think that a friend is holding out on you in some way, and maybe they are, but is it important? Pretend you have not noticed and let them get away with it. If a small victory makes them happy, let them have it.|01-22-2015|pisces
406|You will get along with people in positions of authority remarkably well today and if you need a favor then now is the time to ask. But don’t let it go to your head – yes, it is possible to ask for too much.|01-23-2015|pisces
407|You will have to deal with someone today who, to put it mildly, rubs you up the wrong way. Be that as it may they have something which you need, so be nice to them, at least until you’ve got what you want! |01-24-2015|pisces
408|A business matter may cause you some anxiety over the next few days but the planets indicate it’s not worth getting too excited about. Venus, your ruler, moves in your favor on Tuesday, and you may be on the move as well. |01-25-2015|pisces
409|Be careful what you say today because if you leave any doubt about your meaning someone could take your words the wrong way and cause a scene. Polish up your communication skills – you will need them on the work front. |01-26-2015|pisces
410|You may have to do something that does not go down well with loved ones today but you know it must be done and will ignore any criticism that comes your way. Sometimes your stubborn streak can be hugely beneficial!|01-27-2015|pisces
411|Don’t let a friendship suffer over a money issue that is of no real importance. It may seem a big deal to you now but in a matter of days you will realize it wasn’t worth the time or the energy you invested in it. |01-28-2015|pisces
412|Stand up for what you believe in and refuse to change your ways or your views simply to please those in positions of authority. Freedom of speech is a right well worth fighting for, so by all means pick a battle today. |01-29-2015|pisces
413|The planets are urging you to be open and friendly and show the world you have nothing to hide – even if you actually have plenty to hide! Pretend you don’t have a care in the world and others will be taken in by your act. |01-30-2015|pisces
414|You have been a bit free and easy with your spending in recent weeks and now would be a good time to cut back and, ideally, find some new sources of income. Don’t wait until you are forced to act – act now. |01-31-2015|pisces
415|You will get the chance to make friends with someone in a position of power this week. But don’t think you have to flatter them and agree with every word they say. What they like most about you is that you speak your mind. |02-01-2015|pisces
416|You must put your own needs first over the next few days, not for selfish reasons but because if you don’t you will lose out to people who are not as talented or deserving of success as you. Be bold and be the best.|02-02-2015|pisces
417|You need to get rid of all that emotional junk that is clogging up your life. Be ruthless with yourself – if you let your heart continue to rule your head you won’t get rid of half as much stuff as you should.|02-03-2015|pisces
418|You will take risks purely for the fun of it today, not really caring if you win or lose. The good news is you will win nine times out of ten, and on the one occasion when you do lose it will only be a minor setback. |02-04-2015|pisces
419|You must tell the truth today, even if it hurts the feelings of people you love. It will hurt them a lot more in the long-term if they discover they were the only ones who did not know what was going on. |02-05-2015|pisces
420|It might not be a good idea to speak from the heart over the next 24 hours, not with some of the negative opinions you have about certain people. A day or two from now your attitude will be a lot more positive. |02-06-2015|pisces
421|You will be in a party mood over the next 48 hours. You certainly won’t be too serious about life. People who say you should be working and making money are the kind of people you need most to avoid.|02-07-2015|pisces
422|If you are the kind of Taurus who prefers to stay out of the limelight the next few days could be a bit uncomfortable. Like it or not you are going to be in the spotlight, so maybe you should learn to enjoy the attention.|02-08-2015|pisces
423|The people you will have to deal with today respect facts and figures, so show them your plans and let them know how you can make them work. If they think you know what you are talking about they will support you to the hilt. |02-09-2015|pisces
424|You have set your heart on doing something and you intend to see it through to the end, no matter what the critics might say. You know what you want and you know how to get it, so what are you waiting for? |02-10-2015|pisces
425|Others will go out of their way to keep you quiet today, because the truth is not what they want to hear. If you find yourself at odds with people in positions of power, don’t back down. Your have right on your side. |02-11-2015|pisces
426|Don’t be discouraged if today’s events throw your plans into disarray. One way or another most people around you will be dealing with chaos and confusion over the next 24 hours, so you won’t stand out from the crowd. |02-12-2015|pisces
427|You will see or hear something to your advantage over the next 24 hours, something that can have a positive effect on your career. What that something may be is impossible to say but you will know it when you see it.|02-13-2015|pisces
428|Most of the time you are a really tough negotiator but today and tomorrow you will go right the other way and let someone have for free what would usually cost them a great deal of money. It’s a one off, of course.|02-14-2015|pisces
429|You may have high ideals but do you live up to them? That is the question you will be asking yourself over the next few days and being the honest sort you will have to admit that sometimes you don’t. But you will in future! |02-15-2015|pisces
430|Your opinions on a number of issues will change profoundly over the next few days. New information will come your way that makes some of your most cherished convictions look rather out of date. Don’t cling to the past for the sake of it. |02-16-2015|pisces
431|There are times when it pays to be blunt and this is one of them. Others won’t mind what kind of language you use today so long as they understand where you are coming from and what you expect them to do next. |02-17-2015|pisces
432|Focus on your dreams and wishes and don’t worry if they seem a bit far-fetched. Today’s new moon makes all things possible, so aim high and, who knows, maybe it won’t be long before your dreams and wishes become realities. |02-18-2015|pisces
433|This is a good day for thinking but not such a good day for making decisions. Whatever you decide over the next 24 hours you are likely to have second thoughts about it come the weekend, so keep your options open as much as you can.|02-19-2015|pisces
434|If you can’t get what you want over the next 24 hours you will get the chance to make up for it tomorrow. As usual the only thing you have to fear is fear itself, so tell yourself you can do anything you want – and believe it.|02-20-2015|pisces
435|The only danger at the moment is that you will either set your sights too high or set them too low. You need to recognize both what your talents and your limitations happen to be and decide on your goals according to that. |02-21-2015|pisces
436|Opportunities will come your way over the next few days, so make the effort to get out and about and make things happen. Something you say or do when Venus, your ruler, links with Saturn on Tuesday could make you some serious money. |02-22-2015|pisces
437|Some people may say you are being too cautious, especially with money, but your sixth sense tells you this is not a good time to splash out. If there is something you really want get a friend or family member to buy it for you. |02-23-2015|pisces
438|Don’t worry if you find it hard to communicate with those around you over the next 24 hours – it may be the planets’ way of telling you this is not a good time to discuss serious matters. You will open up more later in the week.|02-24-2015|pisces
439|Ignore those you don’t get along with today and spend your time with people whose beliefs are in tune with your own. Group and social activities will go extremely well over the next few days, especially if you stick with your friends. |02-25-2015|pisces
440|According to the planets you will be taking on a lot more duties and responsibilities over the next few weeks. That may not be what you were hoping to hear but it will, in the long-term, earn you more respect – and more money too.|02-26-2015|pisces
441|You will go out of your way to calm someone down today but your efforts may not be enough. The fact is their emotions are a bit raw at the moment, so make allowances and don’t take what they say about you too seriously.|02-27-2015|pisces
442|Don’t say one thing while meaning another. And don’t give partners and loved ones the impression that you agree with them when you do not. State the truth as you see it and, if others don’t like it, debate the issue in a civilized way.|02-28-2015|pisces
443|You cannot fool people who know you well. With that fact in mind don’t try to tell a partner or loved one something that isn’t true, because they won’t believe you for a moment. You have a reputation for honesty – don’t lose it. |03-01-2015|pisces
444|Don’t worry if others say you are too conservative and don’t take enough risks. That’s nonsense. You know who you are and what you can do and if you follow your instincts over the coming week you will go much further than your critics. |03-02-2015|pisces
445|Don’t listen to your own doubts and fears today because they will cloud your mind and prevent you from reaching your true potential. And that would be a shame because there are so many things you could be winning at now.|03-03-2015|pisces
446|Someone will expect you to live up to the inflated image they have of you today but if you try you may come unstuck. Be who you are and do what you do and insist that everyone you know takes you as they find you.|03-04-2015|pisces
447|Chances are you will totally and utterly disagree with the advice you are given today. You could be right – maybe it is a complete load of nonsense – but what if it isn’t and you are the only one who doesn’t act on it?|03-05-2015|pisces
448|If someone gives you a hard time today don’t take it to heart: most likely they just need to let off steam and you happen to be the closest target. If you stay calm and in control they will make it up to you big time tomorrow.|03-06-2015|pisces
449|You have so much energy at your disposal right now that you could do a dozen things at once and still leave something in reserve. However, if you hold fire and wait until Monday or Tuesday you will discover a goal more worthy of your talents.|03-07-2015|pisces
450|You may feel sorry for someone who is going through hard times but, of course, they have only themselves to blame. Help them out by all means but let them know too that sooner or later they are going to have to get their act together.|03-08-2015|pisces
451|Don’t take someone’s negative remarks to heart because either they don’t mean what they say or they don’t realize how offensive it sounds to you. The last thing you need now is a slanging match with someone who should be your friend. |03-09-2015|pisces
452|The answers you seek are easy to find but you need to ask the right questions too. Take a look at the world around you. Who is in charge? Who is calling the shots? Answer that and everything else will fall into place.|03-10-2015|pisces
453|There is someone you are desperate to get to know better but can’t think of a way to make your approach. Don’t worry. What happens today will throw you together and before you know it you will be more than just friends.|03-11-2015|pisces
454|Take a long hard look at your financial position and decide what steps need to be taken to improve your long-term security. Earning more money would help, of course, but your main priority now is to cut back on luxuries and unnecessary expenses.|03-12-2015|pisces
455|What you expect to happen today and over the weekend most likely won’t, while what you don’t expect to happen most likely will. In which case there is no point making plans as they are certain to change. Take life as it comes. |03-13-2015|pisces
456|A work colleague will say something unfriendly today and to say you’re not happy about it is a bit of an understatement. But before you respond in kind make sure you have heard them correctly – it could be you who has the wrong end of the stick.|03-14-2015|pisces
457|You have been moving in the wrong direction and realize you will have to backtrack and find the point where you strayed off the path you were supposed to go down. On the other hand, some say all roads lead eventually to the same destination! |03-15-2015|pisces
458|You may be eager to push ahead with a project you know in your bones will be a success but the planets warn the timing is not quite right. At the very least wait until the solar eclipse on Friday – it will give you the boost you need. |03-16-2015|pisces
459|Promise yourself that you won’t get annoyed if certain people get on your nerves over the next few days. Most likely the real problem isn’t them but you and the closer you get to Friday’s eclipse the more sensitive you will be.|03-17-2015|pisces
460|Everyone has faults, everyone has failings, but not everyone has the strength to deal with them. But you do. The planets make it easy to confront the negative aspects of your personality now, so face up to them and overcome them.|03-18-2015|pisces
461|Friends and family are both on your mind at the moment but they are unlikely to mix, so focus on one and catch up on the other later on. The last thing you want over the next few days is a clash of personalities to deal with. |03-19-2015|pisces
462|If someone blames you for something that was not your fault by all means let them know you are not happy about it, but don’t go to extremes and make an enemy of them. Think before you speak – it could save you a lot of bother. |03-20-2015|pisces
463|You feel that your ideas are not being taken seriously but don’t worry because you will get the chance to prove yourself in weeks to come. This weekend though, keep telling yourself that you are on the right track – because you are. |03-21-2015|pisces
464|While everyone else is rushing here, there and everywhere trying to get things done today you will be strolling along without a care in the world. Either you have missed something important or maybe you’re the only one with the right attitude. |03-22-2015|pisces
465|There seems to be a lot of self doubt in your mind, which is not like you at all. Prove to yourself that you have what it takes to succeed by taking the sort of risk you would usually avoid. Take a chance – and be a star. |03-23-2015|pisces
466|Venus in your sign means you can get almost anything you want – and if you don’t believe that now you will before the day is over. However, go easy with the cash and the cards because you are also in one of your spendthrift moods.|03-24-2015|pisces
467|Venus in your sign makes the world look a kinder place, but don’t be fooled. Your attitude to those around you may have softened but you still need to take care, especially when dealing with money-related issues. Don’t be an easy touch. |03-25-2015|pisces
468|It is slowly but surely all coming right for you and over the next few days you will benefit in ways you cannot yet imagine. With Venus, your ruler, moving through your birth sign you cannot possibly lose, in love or in luck.|03-26-2015|pisces
469|Forget about financial matters and focus on your family. Get things in perspective today and remind yourself that, in the greater scheme of things, money is only bits of paper. Your own flesh and blood is, and always will be, more important.|03-27-2015|pisces
470|Don’t worry if a loved one is difficult to get along with this weekend – most likely they are going through a period of self-doubt and there is nothing much you can do about it. Give them space. They will get over it soon.|03-28-2015|pisces
471|However much you don’t feel like getting stuck into your workload you know if you don’t make a start now it may never get done. Someone in a position of authority is watching you closely – make sure they like what they see.|03-29-2015|pisces
472|You are trying to make sense of something that makes no sense at all, so it is no wonder you are getting frustrated. You don’t need to find an explanation for everything that happens in life. Some puzzles are best left unsolved. |03-30-2015|pisces
473|What happens today should be seen as the culmination of all the efforts you have made over the past few months. And even if you have not made much of an effort something will happen that brings a smile to your face. |03-31-2015|pisces
474|The pace of life will pick up over the next few days and that’s good news because you have been operating well below capacity. With Mars in your sign you will find it ridiculously easy to get things done – but get others to help you too.|04-01-2015|pisces
475|You will say the right thing in the right way today, especially when dealing with people in positions of power. However, you don’t need to boast about how good you are. If they don’t know already they will learn over the next few days.|04-02-2015|pisces
476|What is the one thing you desire above everything else? If you know what it is and if you have the confidence to go after it there is every chance you will get it over the next few days. But only you can make it happen.|04-03-2015|pisces
477|You may not be getting the support and encouragement you need at the moment but don’t worry about it. It simply means that those you live and work with have a lot on their minds this weekend. Maybe you should be supporting them.|04-04-2015|pisces
478|The last few days have been hectic and if you are smart you will now slow down a bit and make sure your physical, metal and emotional batteries are recharged. If you don’t it won’t be long before you are showing signs of fatigue. |04-05-2015|pisces
479|The less others know about your aims and ambitions this week the better, especially if you are working towards a goal that is likely to make others jealous if you succeed – and you will. The less your rivals know about it the better.|04-06-2015|pisces
480|You may be tempted to give up on something that is not working out the way you expected but is that wise? The planets urge you to stick with it a while longer because a breakthrough is imminent. If you give up now you will regret it later.|04-07-2015|pisces
481|Try not to change things for the sake of it over the next 24 hours. According to the planets you are thinking of altering something simply because others have been criticizing you for being too traditional. They’re right, you are – but so what?|04-08-2015|pisces
482|Either you will set your sights too high or set them too low over the next 24 hours. You could, of course, surprise everyone and find a sensible middle way but how likely is that? You’re in one of your “take it to the limit” moods!|04-09-2015|pisces
483|If you have a good idea today you must let others know about it, especially those who can support you and guide you. Don’t keep your biggest and best ideas to yourself: sharing what you know is always good business. |04-10-2015|pisces
484|Changing methods and routines is rarely easy but the current cosmic outlook makes it simpler than usual, for you at least. Whatever changes you think are necessary you should get on with them now. There’s no time like the present.|04-11-2015|pisces
485|Don’t worry too much if something happens over the next few days that throws your plans into disarray. Everyone around you will be dealing with chaos and confusion. The good news is that you will deal with it better than most.|04-12-2015|pisces
486|The Sun in Aries at this time of year tends to bring forth self-doubt but the good news is that the Sun will be moving into your sign in a week’s time and then your confidence will return. Between now and then, keep a low profile. |04-13-2015|pisces
487|You are in no mood to follow the herd. With mind planet Mercury moving into your sign you will go your own way and do your own thing even if the whole world is against you. You’ll make a big impression, and a good one too.|04-14-2015|pisces
488|You have been worrying too much about money and business matters lately but as from today your fears should subside a little. The moment you stop worrying about your cash flow situation is the moment it will start getting better.|04-15-2015|pisces
489|A few days from now the Sun will move into your birth sign and a new solar year will begin, so try not to start anything new. Conserve your energy today and over the weekend – because you are going to need it very soon. |04-17-2015|pisces
490|The Sun remains in the most introspective area of your chart only until Monday, so put aside some time over the next 48 hours for quiet contemplation and to consider your options. It could be the most important weekend of the year.|04-18-2015|pisces
491|It’s not often you splash out on gifts for other people but with the Sun moving into your sign today you are in an optimistic, and therefore generous, mood. Don’t go too mad though – your resources are limited after all.|04-20-2015|pisces
492|It’s time to finish those tasks that should have been completed a long time ago. The Sun in your sign means your energy levels will peak over the next few days, so get on top of your workload so you can stop worrying about it.|04-21-2015|pisces
493|You will have plenty to say for yourself today and as far as some people are concerned you are saying too much. But that’s too bad because you have kept your thoughts to yourself long enough – now you intend to make up for lost time.|04-22-2015|pisces
494|With the Sun in your sign your confidence is high but you still have a vague feeling that everything could fall apart at any moment. Don’t worry, it won’t, but it could be your intuition is trying to tell you something. What could it be?|04-23-2015|pisces
495|If you are happy with your life as it is then don’t change a thing, no matter how hard others try to persuade you to set new goals. You are at your best when you know where you stand. Security is more important to you than ambition. |04-24-2015|pisces
496|You may be the life and soul of the party at the moment but some of the people you interact with this weekend won’t be in the mood for fun and games. Don’t get in their way but don’t let them get in your way either. |04-25-2015|pisces
497|All things are possible for you now but for best results you should focus on just one or two aims. If you spread yourself too thin your energy and enthusiasm will be used up quickly and your excitement will wane quickly too. |04-26-2015|pisces
498|There will be a clash of egos as the new week begins and although you won’t be directly involved you will be affected. Under no circumstances agree to take sides, because even if you choose right you will lose out in some way.|04-27-2015|pisces
499|You are full of energy and enthusiasm now but that does not mean you should throw caution to the wind. By all means be bold today but have a goal too, something you can work towards, if only by indirect means.|04-28-2015|pisces
500|Let your mind roam where it will over the next 24 hours. Give yourself permission to dream. The dreams you have may seem far-fetched to some but chances are it won’t be long before they are no longer dreams but realities.|04-29-2015|pisces
501|You have come a long way in a short space of time and will go even further over the next few weeks. But first you must slow down a bit and make sure you are still on the right track. Don’t lose sight of your long-term goals.|04-30-2015|pisces
502|The more others try to change your way of looking at things the more you will dig in your heels, and you are right to resist. Only you know what is best for you and your instincts tell you this is a time for consolidation, not change.|05-01-2015|pisces
503|Try not to take what you hear to heart over the next 48 hours. It may be true that someone is trying to make you feel bad – most likely because it makes them feel good – but you are under no obligation to play their silly games.|05-02-2015|pisces
504|Make your plans and make them big – but keep them secret too. If you are too eager to show the world how smart you are then you might let slip something that boosts your rivals’ chances of success at the expense of your own. |05-03-2015|pisces
505|Strive to be nice to people today, even if they are not always nice to you. A full moon in your opposite sign of Scorpio will help you realize that people everywhere are much the same – if not quite as brilliant as you. |05-04-2015|pisces
506|Some people think you are lazy but that’s far from the truth. It’s just that you see no point exerting yourself for things that are of no importance. It’s better to be ambitious about one thing than lukewarm about many things.|05-05-2015|pisces
507|You will get the chance to climb several rungs up the ladder of success over the next few days but there is also a danger that you could slip and fall all the way to the bottom. It’s all part of the game – smile whatever happens. |05-06-2015|pisces
508|Do something different over the next 24 hours, something that those who believe you are traditional by nature would never guess you are capable of. The fact is you have been far too predictable of late. It’s time to get yourself noticed.|05-07-2015|pisces
509|Make the most of Mars in your sign to get things done and let the people you live and work with know that you won’t be pushed around. You don’t have to be aggressive about it but you do have to protect your interests.|05-08-2015|pisces
510|You could easily go over the top and make claims or statements you don’t know to be true over the next 48 hours. You may think that does not matter but the planets warn it could cost you dear, so watch what you say.|05-09-2015|pisces
511|Over the next few days you will find that some things that usually come easy to you will need extra care and extra effort. Most importantly you must take care with money as impulse buying could lead you astray in a big and costly way. |05-10-2015|pisces
512|Mars leaves your birth sign tomorrow, so if there is anything that needs finishing you should knuckle down and get on with it now. Your efforts will not go unrecognized or unrewarded – the powers that be have been watching. |05-11-2015|pisces
513|Mars leaves your sign today but that does not mean you can no longer be positive. On the contrary, in some areas you can be even more positive than usual. Material issues generally and money matters in particular are doubly important now.|05-12-2015|pisces
