|horoscope|pub_date|zodiac
345|Are you working harder for ever smaller returns? Or is that an illusion, brought about by your insistence on measuring things in material or financial terms. On a deeper, more spiritual level you are a lot better off than you were a month ago. |11-25-2014|pisces
346|You may feel out of step with other people today but don’t let it worry you.. Sometimes you just have to do your own thing, in your own way, at your own speed. Maybe you’re not out of step – maybe everyone else is!|11-26-2014|pisces
347|You will get the chance to perform an unselfish act today and you won’t hesitate for a moment. You may not receive any obvious rewards but you will feel good about yourself. Doing things for others is always a smart move.|11-27-2014|pisces
348|You have been known to jump to conclusions occasionally and according to the planets you made a value judgment recently that you can now see was totally and utterly wrong. It’s no big deal, just say sorry and get on with your life.|11-28-2014|pisces
349|You are going places now and the Sun in Sagittarius will make sure you experience so much that is new and exciting. Don’t wait for others to suggest what you should be doing, just follow your instincts and let them guide you. You won’t be disappointed. |11-29-2014|pisces
350|As your ruler Mars changes signs on Thursday maybe it would be best not to make any major decisions about friendships or finances, at least not yet. If you do have to make some kind of move though follow your instincts, not the “experts.”|11-30-2014|pisces
351|With your ruler Mars allied to Saturn today you possess stamina, steadfastness and a taste for success. All you have to do is decide on a target and go for it. Before the day is over you will have another triumph to your name. |12-01-2014|pisces
352|You can’t solve a personal problem until you actually admit that such a problem exists. Once you have done so, however, you will discover that a solution is easy to find. Most likely it was there all the time only you did not let yourself see it. |12-02-2014|pisces
353|Your emotions may fluctuate wildly today but nothing bad will come of it so long as you refuse to attach too much importance to the way you feel. Mars, your ruler, changes sighs tomorrow, which means something wonderful is on its way.|12-03-2014|pisces
354|Try to stay calm when dealing with relationship and family problems. You may have every right to get angry but what will it solve? According to the planets everything will come right in the end so why upset yourself? |12-04-2014|pisces
355|You will be your usual assertive self today and over the weekend and that’s good because you need to let certain people know that you are serious about your ambitions. Aim high and don’t stop until you reach the top.|12-05-2014|pisces
356|Some of the ideas you have this weekend may seem a bit outrageous, at least to other people, but you know they can be made to work. Get your thinking cap on and find ways to make your insights pay, financially and emotionally.|12-06-2014|pisces
357|A creative endeavor may have to take a back seat for a while but it’s no big deal – in fact it may even make you more productive in the long term. Stand back from the details of what you are doing and let the bigger picture inspire you.|12-07-2014|pisces
358|This week should be noticeably easier than last week and soon you will be back to your best and raring to go. Today, however, you may have to deal with a problem you would like to pretend does not exist. In a few days it won’t. |12-08-2014|pisces
359|What occurs today will cause you to question some of your most deeply-held beliefs. Could they actually be wrong? Could it be the world is not designed the way they told you it was? Time for some deep thinking it seems.|12-09-2014|pisces
360|Don’t hesitate to be ambitious. If you dream about moving up in the world, if you want to be someone special, there is a real chance that it might happen this week. At the very least you will lay the foundations for future success.|12-10-2014|pisces
361|Make the most of today’s positive influences to start something new. This is a great time for career maters and also for affairs of the heart and over the next few days you may find the two linked in some way. Sounds like fun! |12-11-2014|pisces
362|There is no need to feel threatened by someone whose power exceeds your own. According to the planets they don’t see you as a rival and therefore wish you no harm. If you can, get in their good books – they could be a useful ally.|12-12-2014|pisces
363|Someone you live with or work alongside is likely to be in a negative frame of mind this weekend, so steer clear of them if you don’t want their mood to rub off on you. Life is as good or as bad as you choose to make it.|12-13-2014|pisces
364|You will need to be ruthless with yourself this week, especially on the work front where you are clearly doing too much. The tasks you are trying to finish may seem important but at least half of them could be postponed indefinitely.|12-15-2014|pisces
365|It may seem as if someone has taken advantage of your kindly nature but could it be you are overreacting? Even if they have been less than honest has it done any real harm? Get uptight about it if you want but it’s really not worth the effort. |12-16-2014|pisces
366|You have the gift of the gab at the moment and can get just about anyone to do just about anything for you. Which is nice but try not to abuse the situation or you may have some uncomfortable questions to answer later on. |12-17-2014|pisces
367|You may be in a charitable mood at the moment but don’t get carried away and give away too much. Your luck is certainly changing for the better but you still need to make sure you have enough in reserve to cover unforeseen setbacks. |12-18-2014|pisces
368|Take care that in trying to find a solution to one problem you don’t create several more. If you are not absolutely certain you know what you are doing perhaps you should wait until Monday’s new moon gives you a pointer.|12-19-2014|pisces
369|The Sun crosses a major angle of your chart this weekend, making it the ideal time to look into the future and decide what kind of life you would like to be living a few years from now. Set your sights high because all things are possible. |12-20-2014|pisces
370|You should be aiming to improve yourself in one way or another over the next seven days. You don’t have to make fame and fortune your priority but you do have to make the most of your talents – it’s a waste if you don’t.|12-21-2014|pisces
371|Colleagues and employers may need some convincing that what you are planning is going to work but that won’t bother you in the slightest because you have total self-belief. It’s going to be a great week for starting new schemes and projects.|12-22-2014|pisces
372|You can’t always pound your rivals into submission. Sometimes you need to be a bit more subtle and Saturn’s influence over the next few days will encourage you to think before you act. If you are going to be ruthless with anyone, be ruthless with yourself. |12-23-2014|pisces
373|Someone who needs assistance will turn to you today and you won’t let them down. There are few things you like better than charging to the rescue, especially when you believe that you are backing the underdog against a bully. |12-24-2014|pisces
374|If a friend or family member wants to go their own way and do their own thing then let them. Would you listen to them if they tried to stop you from following your desires? Of course not, so why should they listen to you? |12-25-2014|pisces
375|If you are nice to someone who does not deserve it today you will benefit in unexpected ways early in the new year. People in positions of authority will take note of your attitude and single you out for bigger and better things. |12-26-2014|pisces
376|No task will be too much for you this weekend. You will get stuck in quickly to whatever is expected of you and do the kind of job that is beyond most people’s abilities. But you’re not most people – you’re an Aries! |12-27-2014|pisces
377|Cosmic activity in the career area of your chart means you have what it takes to succeed but it is unlikely to happen until you stop worrying that your desire to get ahead in the world is somehow unnatural. It isn’t, so go for it!|12-28-2014|pisces
378|You may be desperate to get things moving again but don’t jump the gun. You will get your chance to shine towards the end of this week but until then you must sit tight and not rock the boat – or it might be you who falls out! |12-29-2014|pisces
379|Whatever happens today, be it “good” or be it “bad”, you must look at it as an opportunity. While others are getting emotional about it you should be evaluating the situation carefully and seeing how you can make it work in your favor.|12-30-2014|pisces
380|Cosmic activity in the career area of your chart makes you intensely ambitious but it can also make you a bit reckless and that could be a problem today. Be warned: if you take a short cut it could lead to some place you don’t want to go. |12-31-2014|pisces
381|Don’t be misled if things seem quiet today – it’s the lull before the storm. The first few days of the new year will be challenging, so conserve your energy for what lies ahead. Since when have you ever met a challenge you could not handle? |01-01-2015|pisces
382|You will come into contact with some powerful people in the early days of the new year. How you deal with these people is of the utmost importance. By all means show them how ambitious you are but don’t be pushy about it. |01-02-2015|pisces
383|Whatever happens today, be it good or be it bad, you won’t care so long as you are in the company of friends. Together you can face whatever challenges life sends your way, though by recent standards they are unlikely to be too tough. |01-03-2015|pisces
384|You may not have a care in the world at the moment but the same cannot be said for everyone you meet. Monday’s full moon will have some of your friends feeling a bit down. What can you do to cheer them up? |01-04-2015|pisces
385|If you get in a fight with someone who is bigger or better connected than you today you will undoubtedly lose, so be smart and back off before the situation gets out of hand. Full moons and confrontations don’t go together. |01-05-2015|pisces
386|Serious thoughts should be shoved to the back of your mind today. This is not a time to focus on money or career matters, this is a time to indulge in the lighter side of life. Make having fun your highest, and only, priority today. |01-06-2015|pisces
387|You will need to control your feelings today, especially if someone you thought you could trust lets you down in some way. There is no point getting upset about something you cannot change – either ignore it or deal with it.|01-07-2015|pisces
388|Don’t worry too much about details today. Instead, make a conscious effort to raise your sights and look at the bigger picture. If you don’t, you could miss something important – and that something has the potential to make you rich. |01-08-2015|pisces
389|Anyone who thinks they can get you to believe something that is clearly untrue obviously does not know you too well. Pretend to go along with what they tell you, then turn around at the last moment and tell them to get lost! |01-09-2015|pisces
390|You feel the need to draw attention to yourself and with Jupiter active this weekend that won’t be too difficult. Just be careful you don’t do anything too outrageous because if you do you may not be able to show your face for a while.|01-10-2015|pisces
391|A friend or colleague will say something that really worries you during the early part of the week but what you need to realize is they don’t know what they are talking about. There is absolutely nothing to worry about, not for you anyway. |01-11-2015|pisces
392|You may be in a cautious mood as the new week begins but that’s okay because this is a time for thinking things through rather than throwing yourself at life. Be patient and wait until you find something that is worthy of your time and energy. |01-12-2015|pisces
393|Try to be more logical in your thinking. If you look honestly at what happens today you will realize it is nowhere near as bad as certain people try to make out. By all means take it seriously but, no, it’s not the end of the world. |01-13-2015|pisces
394|You need to be less predictable in your words and actions, especially when dealing with co-workers and people in positions of power. Too many people are taking you for granted – and will continue to do so until you do something about it. |01-14-2015|pisces
395|The best way to get what you want right now is to pull strings behind the scenes. If you try to tackle problems head-on today you may find yourself up against people who are stronger and better connected than you – and you’ll lose.|01-15-2015|pisces
396|Good fortune is heading your way. You may find that hard to believe but if you adopt a more positive outlook today and over the weekend it will help you to recognize just how lucky you are. Life is good, and getting better by the moment.|01-16-2015|pisces
397|You will be called on to make an extremely important decision this weekend and if you get it right you will soon be moving up in the world. It’s not fame and fortune you seek, of course, but you’re not going to turn them down! |01-17-2015|pisces
398|You have started many new things in recent weeks and it is only natural that you are eager to see results. That’s more likely if over the next few days you make friends with people whose dreams in some way reflect your own. |01-18-2015|pisces
399|You may be assertive by nature but you also possess considerable charisma and with Venus so strong in your chart at the moment you will charm the birds from the trees. Say the right things to the right people at the right time and you’ll go far. |01-19-2015|pisces
400|You have started many new things in recent weeks and now you want to see some results. But don’t push too hard as there is still a lot to be done before the big breakthrough comes. You can be patient when you put your mind to it. |01-20-2015|pisces
401|Stick with what you know and trust and don’t be tempted to try something you are not familiar with. Yes, you may be adventurous by nature but with Mercury beginning one of its retrograde phases mistakes are more likely than not, so take care.|01-21-2015|pisces
402|Do not, repeat not, get emotional about money. Yes, of course, it’s nice to have enough of the stuff not to have to worry about paying the bills but at the end of the day it’s still just bits of colored paper. Keep a sense of perspective.|01-22-2015|pisces
403|This will be a really busy day for you and you will get so many important tasks out of the way. But don’t forget about love. Let that special someone know how you feel and let them see they mean the world to you.|01-23-2015|pisces
404|Before you get angry with someone for getting something wrong make sure you know all the facts. You won’t make many friends if your accusations turn out to be unfounded. Sometimes you can be a bit too quick to pass judgment.|01-24-2015|pisces
405|This is a busy time for you personally and you are on the go non-stop, but not everyone will be able to keep up. You will get more out of friends and colleagues in the long-term if you let them move at their own pace now. |01-25-2015|pisces
406|A problem of some kind can quite easily be resolved, by ignoring it. This is one of those situations where something is an issue only because you choose to think of it as an issue. So don’t think of it at all. |01-26-2015|pisces
407|Don’t waste time worrying that you may not have the skills or the experience to make a success of a new task or job – others have confidence in you so you must have confidence in yourself. Get used to playing a bigger role.|01-27-2015|pisces
408|Travel arrangements may be subject to delays and disruptions today, so give yourself plenty of time to get where you need to be and, if you do get held up, take it in your stride. You won’t be the only one arriving late. |01-28-2015|pisces
409|You will say or do something controversial today and those who are not as open and honest as you won’t like it one bit. Too bad. As far as you are concerned there is way too much conformity in the world. Rock the boat a little. |01-29-2015|pisces
410|Certain people may try to talk you down today but you won’t let it happen. The more they try to convince you that certain goals are beyond your reach the more determined you will be to prove them wrong. No one beats an Aries.|01-30-2015|pisces
411|Be tolerant of people whose views and opinions you don’t much like. You are going to have to deal with a wide range of people this weekend and you will deal with them better if you put your personal feelings to one side. |01-31-2015|pisces
412|Someone, somewhere needs your help and once you are aware of that fact you will drop what you are doing and come running to their rescue. No one is as eager to do a good deed as an Aries and you’ll do several this week.|02-01-2015|pisces
413|You will be asked to give your opinion on a controversial topic today and you must be honest about what you believe. Others will demand to know whose side you are on and it is in your own best interests to tell them. |02-02-2015|pisces
414|You will work best today if you work as part of a team. Try to remember that a certain amount of tension can be creative and that there is nothing wrong with a bit of dissent – so long as you all agree in the end. |02-03-2015|pisces
415|Some things can be explained purely by logic but what you have to deal with today will require you to use your intuition as well as your intellect. The first explanation that pops into your head is likely to be the right one.|02-04-2015|pisces
416|Don’t be in so much of a hurry that you bite off more than you can chew today. If you have to ask for help it won’t look too impressive, will it? Try not to get carried away, especially not on a stretcher. |02-05-2015|pisces
417|Don’t worry about how much something of a creative nature is going to cost you. If your plan is a good one – and it is – then the cosmic powers that be will help you. Take that risk and make it work. |02-06-2015|pisces
418|Switch off this weekend. Worry less. Do less. There may be a dozen things that need to be finished but you don’t need to finish them right now. Life can be as easy or as difficult as you choose to make it.|02-07-2015|pisces
419|People you work alongside will be impressed by your attitude over the coming week. They will especially admire the calm way you deal with pressure. Which just goes to show what a good actor you are, because inside you will be quaking with fear. |02-08-2015|pisces
420|You will find it ridiculously easy to get people to do what you desire over the next few days and you should take advantage of it. A smile here and a compliment there and they will be falling all over themselves to do you favors. |02-09-2015|pisces
421|Don’t try too hard to prove yourself to people who you do not respect – in fact, don’t try at all. It does not matter how important they are, you are under no obligation to be nice to them, or even to acknowledge their existence.|02-10-2015|pisces
422|You won’t take life too seriously today and that’s good because there are far too many glum faces around as it is. Do whatever takes your fancy, no matter how trivial it may seem to others. If it makes you smile it must be right.|02-12-2015|pisces
423|You will notice things today that other people have completely overlooked. But don’t expect many thanks when you point out what they have missed – some people just do not want to be told, not even for their own good.|02-13-2015|pisces
424|You were born with special skills and you are determined to make use of them. What happens over the weekend will bring new possibilities and maybe a new friendship or romance to go with it. Life is good and about to get even better.|02-14-2015|pisces
425|The Sun moves into the most secretive, sensitive area of your chart on the 18th but there is no cause to worry. It simply means you need to take time out of your busy schedule to think more deeply about your life. |02-15-2015|pisces
426|You may find that some of the things you have been doing in recent weeks no longer have the same hold over you. But don’t think that the time and energy you spent on them has been wasted – on the contrary, it was a good investment. |02-16-2015|pisces
427|You may be fearful for no good reason over the next few days, which is not like you at all. Remind yourself often that what you are anxious about exists solely in your mind and cannot affect you in the world at large. |02-17-2015|pisces
428|There is an air of mystery about you at the moment and others are having a hard time working out what you are up to. Chances are you are not up to anything much at all but it amuses you to have them think otherwise. |02-18-2015|pisces
429|Avoid extremes today, in words as well as actions. Mercury’s link to Saturn means you need to stay on good terms with everyone, but especially with people in positions of power – so think before you open your mouth. |02-19-2015|pisces
430|As your ruler Mars moves into your sign today you will be in an assertive and adventurous mood. Be careful though that you don’t get a bit too domineering for some people’s tastes. You don’t have to be full on every minute of the day.|02-20-2015|pisces
431|What would you do if you knew you could not fail? Then do it. The planets guarantee success this weekend, so believe in yourself and what you are doing and go all out to make it work. Your name will soon be up in lights. |02-21-2015|pisces
432|Keep a low profile early in the week, then show yourself towards the end of the week when there are fewer restrictions on what you can do. Also, try to realize that most of the things you have been worrying about exist only inside your head. |02-22-2015|pisces
433|You have been working behind the scenes a lot recently and no doubt that has been frustrating for someone as outgoing as you. On the other hand, being out of the spotlight enables you to do things you don’t want others to see! |02-23-2015|pisces
434|Someone you believed was trustworthy will show their true colors today. It seems they have been keeping things from you and you won’t be too pleased. In a way though they have done you a favor – you certainly know not to trust them again.|02-24-2015|pisces
435|You must expect one or two changes today, and if you are smart you will change yourself. The most important change you can make is in your attitude toward other people. Not everyone who disagrees with you has to be an enemy. |02-25-2015|pisces
436|You won’t be in the least bit shy about telling others what you think today but you are expecting too much if you expect everyone to agree with you. Don’t push your viewpoint too hard though or you may lose a few friends.|02-26-2015|pisces
437|A clash of egos is likely over the next 24 hours but that’s okay – it’s about time you reminded certain people that you are the boss. Don’t go too far though. Put them in their place by all means but don’t make a big fuss about it.|02-27-2015|pisces
438|Enjoy yourself this weekend – do the things that you want to do, not what other people say you should do. With luck planet Jupiter on your side that won’t be too difficult – there is something about you that oozes class and confidence.|02-28-2015|pisces
439|You seem to be in everyone’s good books at the moment. What have you done to deserve all this praise? Whatever it is make the most of it because things always change and Thursday’s full moon will bring you down to earth again. |03-01-2015|pisces
440|An older friend or family member will give you some invaluable advice and if you are smart you will take it to heart. You may be doing well at the moment but if you are willing to learn you will soon be doing even better. |03-02-2015|pisces
441|With luck planet Jupiter so strong in your chart this has to be one of the best times of the year for you. No matter how many occasions you have failed in the past you will succeed now, so aim high – then go even higher.|03-03-2015|pisces
442|A couple of days from now you will have to start making more of an effort, especially on the work front, but today and tomorrow almost everything will come easy to you. Love will certainly be on the agenda over the next 24 hours.|03-04-2015|pisces
443|Today’s full moon suggests you won’t be thinking straight, especially about matters related to your work and your wellbeing. Now that you know that you hopefully won’t take too seriously any doubts and fears that creep into your mind.|03-05-2015|pisces
444|By all means do something dramatic and decisive today but make sure you know what you are doing because the planets warn that you could easily overreach yourself. Remember, people in positions of power didn’t get there by being weak.|03-06-2015|pisces
445|Don’t make a fuss if a work-related issue does not work out the way you want it to this weekend. In the greater scheme of things it is of only minor importance, so let it pass and focus on something more agreeable, such as your love life.|03-07-2015|pisces
446|Mars, your ruler, allied to both Jupiter and Uranus over the next few days makes this the perfect time to start something big. Don’t worry that you may be aiming too high, worry only that you may fall short of your true potential.|03-08-2015|pisces
447|Later this month the Sun will move into your birth sign and a new solar year will begin. But you don’t have to wait until then to plan what you are going to do. Start now. The more you look ahead the more successful you will be. |03-09-2015|pisces
448|All things are possible. With your ruler Mars on excellent terms with luck planet Jupiter you can’t help but make a big impression over the next 24 hours. But will it be a good impression? Don’t let your ego get out of hand.|03-10-2015|pisces
449|No matter what you are working on and no matter how busy you may be at the moment, you must find an outlet for your physical desires. Mars, your ruler, is so strong today that mental challenges alone won’t be enough.|03-11-2015|pisces
450|You may have to rethink some of your plans over the next few days as Saturn begins one of its retrograde phases. Don’t give up on them completely though – just be aware that the road ahead may not be as straight as you imagined.|03-12-2015|pisces
451|The universe is pointing you in a particular direction and if you are smart you will go that way as quickly as you can. Of course, being an Aries you are equally as likely to go in the opposite direction just to be different. |03-13-2015|pisces
452|Cosmic activity in one of the more sensitive areas of your chart is making you feel a bit vulnerable but you are not as fragile as you think you are. What happens over the next 48 hours will force you to toughen up. You’re not a victim.|03-14-2015|pisces
453|The Sun moves into your birth sign on the 20th and the world you thought was upside down will suddenly be the right way up again. Between now and then you are advised not to do anything too strenuous. Save your energy for the fun times to come. |03-15-2015|pisces
454|Do something original and meaningful this week, something that makes a difference. What that something is only you can decide but do it with other people rather than on your own. As a group you may, in some small way, change the world. |03-16-2015|pisces
455|If there is something you need to get finished this week you had better get on with it now. When the Sun moves into your sign on Friday there will be so many new things to focus on you won’t have time for yesterday’s aims.|03-17-2015|pisces
456|You may want to give someone the benefit of the doubt but a nagging voice in the back of your head warns against it. Today’s Mercury-Neptune link means that trust is something you can give but there is no guarantee it will be repaid. |03-18-2015|pisces
457|Someone will play on your emotions over the next 24 hours, maybe just for the fun of it but maybe also because they think they can get something out of it. Ruin their plans by refusing to get uptight. The more you smile the more you win. |03-19-2015|pisces
458|The Sun moves into your sign today and a new solar year begins. Just how good that year is going to be depends on the thoughts you have and the things you do over the next few days. Think big, act big and achieve big too. |03-20-2015|pisces
459|The Sun in your sign heralds a new beginning, so if you want to make changes now is the time. However, don’t go off in a mad rush because the moon’s eclipse of Mars, your ruler, could lead to mistakes being made. Start slow.|03-21-2015|pisces
460|Find a quiet place where you can be alone with your thoughts. Disappear off the grid for an hour or two. You need time to think through your problems. Alternatively, talk them over with someone you trust: they’ll have the answers you seek. |03-22-2015|pisces
461|Make sure you know what you are talking about today because if you make things up as you go along you are sure to be found out. It does not matter how confident you sound, if you don’t know the facts don’t pretend that you do. |03-23-2015|pisces
462|Today is a good day for meeting people and making deals. Your powers of persuasion are such that you can get almost anything you desire. But don’t be too pushy, especially on the work front – charm will get you further than aggressiveness.|03-24-2015|pisces
463|You feel you could take on the world and win but Saturn warns there are a number of duties and responsibilities you must deal with before you are free to express yourself. They might be boring, but they must be done – and done now. |03-25-2015|pisces
464|You will receive good news today, the kind that could make you some serious money. The only problem is you don’t seem to realize how good it is or how lucrative it could be. Open your eyes before someone beats you to it.|03-26-2015|pisces
465|If something feels good then just do it. As long as it is moral (and legal) it does not matter what other people might think about it. You have never been one to let criticism stop you before, so why start now?|03-27-2015|pisces
466|You have this nagging feeling in the back of your mind that you have done something wrong but you cannot work out what it is. Most likely it’s just a general feeling of guilt rather than anything specific. You do, after all, like to break rules.|03-28-2015|pisces
467|If a relationship is not going well then it is up to you to do something about it. Chances are all you have to do to make things better is to ask your partner why they feel down – and act on what they tell you.|03-29-2015|pisces
468|You seem to be working harder than ever but not getting much to show for it. Don’t worry. The Sun in your sign means you are guaranteed some sort of return on the efforts you are making – and when it arrives it will be worth it. |03-30-2015|pisces
469|If you have been looking to get rid of a responsibility that has become a burden then now is the time. The planets make it possible for you to cut important ties without creating resentment, so go for it and don’t look back.|04-01-2015|pisces
470|The Sun’s alliance with Jupiter today means you will come up with a solution to a problem before others even realize that a problem exists. This puts you at a huge advantage, personally and professionally – one you are entitled to use.|04-02-2015|pisces
471|You tend to prefer reason and logic instead of instinct but the approaching eclipse means you would be wise to listen more to your inner voice. You should also listen to friends and colleagues who know more about an issue than you do.|04-03-2015|pisces
472|Yes, of course, you know best but a partner insists that they know better. Today’s eclipse makes it highly unlikely you will be able to compromise, so go your own way and do your own thing and say “I told you so” when they get it wrong.|04-04-2015|pisces
473|Start thinking about what new things you would like to do over the next few weeks because you will soon get the opportunity to sweep away the past and make a new beginning. Whatever choice you make it should be a huge success. |04-05-2015|pisces
474|Your confidence is at an all-time high and you honestly believe there is nothing you cannot accomplish. Your capabilities may be immense but make sure you focus on aims that are worth investing your time and energy in. Don’t waste your talents. |04-06-2015|pisces
475|You will go over the top and say something excessive today but as you’re an Aries people tend to expect it of you. Just make sure you aim your barbed comments at people who can speak up and stand up for themselves.|04-07-2015|pisces
476|Some topics are best avoided today if you want to steer clear of heated arguments. The problem though is that the most divisive issues tend to be the ones on which you have most to say. Oh go on then, be controversial.|04-08-2015|pisces
477|What would you do if you knew that success was guaranteed? So why are you not doing it? The Sun in your sign makes all things possible but you have got to believe in yourself and you have got to be serious about your ambitions.|04-09-2015|pisces
478|Someone in a position of authority can and will help you out over the next 24 hours, if you ask them to. Not even an Aries can do it all by themselves, so get assistance if you need it. It never hurts to have powerful friends.|04-10-2015|pisces
479|Others can walk around with long faces if they want this weekend but you will be having the time of your life. Travel, socialize and party. Life is simple when stripped down to its essentials, so wear a smile and help others smile too.|04-11-2015|pisces
480|You won’t take life seriously over the next seven days and that’s good because there are already far too many people in the world who think it’s all doom and gloom. What is good? What is right? Whatever makes you laugh.|04-12-2015|pisces
481|Your passion for an issue or cause of some kind will inspire you to give of your best today. You certainly won’t give ground to those you disagree with so strongly. Compromise is not a word you want anything to do with. |04-13-2015|pisces
482|You like excitement but you need security too and the planets will in some way remind you today that matters of a business and financial nature must not be neglected. Have fun by all means but keep an eye on your cash too.|04-14-2015|pisces
483|It seems you can’t put a foot wrong at the moment but you know from long experience not to take things like that for granted – so don’t. Enjoy life by all means but watch where you tread. Avoid the toes of powerful people.|04-15-2015|pisces
484|You have no intention of giving in just because someone in a position of power is on your case. Anyone who thinks you will just roll over and play dead today will learn the hard way that you can bite as well as bark.|04-17-2015|pisces
485|A new moon in your sign means you need to decide what it is you most want to accomplish over the next six months or so. What you think of today is what you will be doing tomorrow, so think deeply – then take appropriate action.|04-18-2015|pisces
486|Anyone who tries to tell you how to live your life will soon wish they had kept their thoughts to themselves. You have no intention of sitting there listening to their lecture. And why should you? You know what your needs are. |04-19-2015|pisces
487|You may not have been serious about a social or political issue in the past but you are certainly serious about it now. You won’t rest until you’ve had your say and made your mark. You could make some money from it too.|04-20-2015|pisces
488|You want to make a useful contribution to what’s going on around you but the only way you can do that is to join with other people. You can be a loner if you wish but you will get more done if you are not so aloof.|04-21-2015|pisces
489|Just because someone seems to know what they are talking about does not mean you have to trust them – especially when it is your money that is on the line. Make sure you know the risks involved before signing up to anything today.|04-22-2015|pisces
490|Everyone gets things wrong once in a while and you are no exception. If you make an error of judgment today – and you will – don’t try to deny it. Accept your mistake then set about putting it right. It’s more than most people do.|04-23-2015|pisces
491|No, you are not the most subtle member of the zodiac, but why should you be? Your in-your-face attitude will work in your favor today, especially in your career where you need to be more assertive – yes, even more so than usual!|04-24-2015|pisces
492|Uranus in your sign is a fortunate influence and with Venus also strong this weekend you should be lucky in love as well. On the work front, listen to advice but don’t just assume others know what they are talking about. Do your own research. |04-25-2015|pisces
493|You will get your way no matter how many people try to deny you. But make sure what you get is what you really want because once it is yours you will be stuck with it – you won’t be able to change your mind and give it back. |04-26-2015|pisces
494|If something goes wrong over the next 24 hours there are two approaches you can take: either you can look round for someone to blame or you can take responsibility yourself. Make it the latter and make sure the problem gets fixed.|04-27-2015|pisces
495|Life is good and getting better by the day, the hour, even the moment. You may find that hard to believe but only because you are focusing on things that are no longer of any importance to you. Expand your horizons, and have fun.|04-28-2015|pisces
496|Opportunities to better yourself won’t be hard to find over the next few days, so stay alert and be ready to act when you get the chance. Nothing is impossible if you want it enough and Aries is nothing if not ambitious.|04-29-2015|pisces
497|A problem will most likely resolve itself if you stop worrying about it so much. Mercury’s imminent change of sign will help you to focus your thoughts on more constructive issues. Never forget it is your head that makes your world.|04-30-2015|pisces
498|Mercury’s change of sign today urges a change in attitude on your part. Try taking a step back from what you have been stressing about over the past few weeks. Most likely you will see that it is not so important after all.|05-01-2015|pisces
499|Partners and loved ones may think they know what is best for you, and maybe they do, but that does not mean you should let them take over your life. Once they are allowed to decide one thing for you they will soon want to decide everything.|05-02-2015|pisces
500|If you make an effort over the next seven days you will make a major breakthrough. Not everyone will agree with your aims and ambitions but then not everyone possesses your sense of adventure or self-belief. Go for it! |05-03-2015|pisces
501|Don’t worry about today’s full moon – if you think positive then all will be well. Others may not be so lucky, of course, so be ready for one or two emotional outbursts from people who get easily frustrated with life’s little setbacks. |05-04-2015|pisces
502|You may be able to do anything but that does not mean you have to do everything. Decide what it is you are really good at and commit yourself to it 100 per cent. Focus all your energy in one direction and see incredible results.|05-05-2015|pisces
503|Meet up with friends and do things together today. And don’t just limit yourself to social activities. If you get the chance to join forces with people who share your aims and ideals then do so. Make the world a better place.|05-06-2015|pisces
504|You will need to be on your guard today as someone you work or do business with seems to think you can be easily misled. Check everything you are told, even if it sounds true. Then check it a second time just to make sure.|05-08-2015|pisces
505|Be careful what you allow yourself to think about this weekend. With Mercury, planet of the mind, at odds with Neptune, negative thoughts are sure to have negative consequences. Positive thoughts, on the other hand, will bring extraordinary success.|05-09-2015|pisces
506|You will want to be on the move over the next few days, so don’t make plans that keep you in one place only. There is a danger that you might be a bit too forceful verbally but that will worry others more than it worries you. |05-10-2015|pisces
507|Do something today that takes the object of your affection by surprise. Think of the most romantic thing you could do, then do it and watch their passion ignite. And plan a trip away together for later in the week or next weekend. |05-11-2015|pisces
