|horoscope|pub_date|zodiac
341|A certain amount of caution is needed today when dealing with employers and people in positions of authority. But that does not mean you have to put up and shut up. Be subtle in your criticisms – they’re not smart enough to “get it”.|11-20-2014|aquarius
342|Keep telling yourself that you will succeed, no matter how difficult the tasks ahead of you may appear to be. The Sun’s change of signs over the weekend will make it easier to get on top of things without working yourself into the ground.|11-21-2014|aquarius
343|Your feelings for someone will surge from one extreme to the other over the next 48 hours. Try not to make any hasty decisions, otherwise you may find yourself having to backtrack madly later on, which could be rather embarrassing. |11-22-2014|aquarius
344|Don’t waste time on little things when there is one huge thing that needs your attention. You may think that by avoiding what appears to be an unpleasant duty you can put it off indefinitely but you can’t. Tackle it now and get it over with.|11-23-2014|aquarius
345|There are plenty of reasons why it might be wise to keep your head down and stay quiet but opportunities to have your say come all too rarely and you are not going to let this one pass by. Say your piece and say it loud. |11-24-2014|aquarius
346|Although Mars and Jupiter form a somewhat tense link today it could also be a useful link. It will certainly help you deal with any difficulties quickly and efficiently. You have no intention of wasting time on trivial events or trivial people. |11-25-2014|aquarius
347|If you feel the need to express yourself forcefully today then by all means do so. You have an important message to get across and if the only way to make yourself heard is to shout then do it. You have been quiet long enough. |11-26-2014|aquarius
348|A work or financial issue may be giving you problems but if you stay calm and listen to your inner voice it will guide you to the correct solution. Find a place where you can be alone with your thoughts for an hour or two.|11-27-2014|aquarius
349|There is no point dwelling on events you have no way of changing. Aquarius is supposed to be a forward-looking sign, so focus on what might be rather than on what has been. Each day is a new beginning and each day is perfect in it’s own way.|11-28-2014|aquarius
350|You may not fully understand why certain changes have to occur but your inner voice tells you that everything will work out for the best. Go with the flow over the next 48 hours – there is no danger at all that you will be swept away. |11-29-2014|aquarius
351|Mars in your birth sign from Thursday onwards will endow you with the courage and the confidence you need to try something new. You may be a free thinker by nature but how often do you actually put your thoughts into effect?|11-30-2014|aquarius
352|There is a job to be done and you know that you won’t be able to move on in your life until it is finished. Yes, of course, you don’t like to feel you are being coerced but according to the planets it’s for your own benefit. |12-01-2014|aquarius
353|You will have to make a choice between two equally desirable things today – and, no, you cannot have them both. Once you have decided what benefit you are going to embrace you must let go of the other one completely. |12-02-2014|aquarius
354|Mars, planet of energy and ambition, moves into your sign tomorrow, so start thinking about what you would like to change in your life because you will soon get the chance. What would you do if you knew you could not fail? So do it.|12-03-2014|aquarius
355|What seems such a major issue to some people is no more than an interesting sideshow to you. You’re in one of those moods when you just can’t take anything too seriously. What will be will be, and you’re happy with that.|12-04-2014|aquarius
356|You have no choice but to accept that something you have been working on is not going to be the success you envisaged. Chances are though you will be quite happy to call it a day as it frees up time for more enjoyable pursuits. |12-05-2014|aquarius
357|This should be an eventful weekend, and for all the right reasons. Creative matters are under excellent stars, so get to work on something that inspires you and trust that, when finished, it will inspire other people as well.|12-06-2014|aquarius
358|Do you stick with what you know you can make a success of or do you attempt something that will stretch you talent to the limit? Only you can answer that question but the planets dourge you to be more adventurous. |12-07-2014|aquarius
359|As Jupiter begins one of its retrograde phases today you are advised not to take anything for granted. Someone you think of as a friend may be harboring a secret grudge, so don’t go giving away secrets they could use against you. |12-08-2014|aquarius
360|Today may not be the most exciting day of your life but it will be important, not least because the motives of someone you have important dealings with will at last be clear to see. Looks like you can trust them after all. |12-09-2014|aquarius
361|For someone who is usually so confident you seem strangely thin-skinned at the moment. Could it be because you realize that some of the criticisms being leveled at you are true? Why not just admit you were wrong? It’s not the end of the world. |12-10-2014|aquarius
362|If others have power over you it is only because you have given them that power – and it is always in your power to take it back. Be forceful today but don’t be emotional about it. No one is going to say “no” to you. |12-11-2014|aquarius
363|You will hear something to your advantage today but because it is something you were not supposed to know you may be reluctant to make use of it. Don’t be. If others were stupid enough to let it slip that’s their problem, not yours.|12-12-2014|aquarius
364|You need to get back on good terms with someone you recently clashed with. Even if you believe the problem is largely their fault you must swallow your pride and say sorry. It’s a small price to pay for what you’ll get in return.|12-13-2014|aquarius
365|Disagreements are likely over the next few days and the atmosphere could turn nasty if you take what others say too seriously or too personally. Just because someone sees things from a different perspective does not make them your enemy.|12-14-2014|aquarius
366|You are determined to finish that long list of chores that has been holding you back from doing more interesting things. And that’s good because the planets indicate that the next few days are potentially some of the most creative of the year.|12-15-2014|aquarius
367|The atmosphere will be a bit tense today and that could spell trouble if you are the type of person who relieves tension by spending money. Make sure you keep all your receipts – you may want to return your more extravagant purchases tomorrow!|12-16-2014|aquarius
368|Your imaginative powers are at their height at the moment and over the next 24 hours your head will be all over the place, but in a nice way. Don’t dismiss an idea because it sounds too outrageous to be true. For you all things are possible. |12-17-2014|aquarius
369|Focus on something of a creative or artistic nature today, preferably something that you can do on your own. You may be sociable by nature but sometimes you need to spend time alone to get the best from your abilities. |12-18-2014|aquarius
370|If someone you have feelings for spends more time with others than they do with you today there is no need to get uptight. Yes, maybe they are trying to make you feel jealous, but it’s not as if you have not done it yourself.|12-19-2014|aquarius
371|To the world at large you may appear to be your usual happy-go-lucky self but deep down you are having a few doubts. That’s okay – in fact it is perfectly natural. At this time of year you tend to be negative for no good reason. It will pass. |12-20-2014|aquarius
372|Act as if you are super-confident, even if deep down you fear the worst. Most likely you are being far too negative about your prospects, so keep smiling and keep planning and keep believing that better days will come – and they will.|12-21-2014|aquarius
373|Someone you are close to emotionally is likely to do something that shocks you but you should have seen it coming. You can condemn them if you like but why not show how much they mean to you by supporting them unconditionally?|12-22-2014|aquarius
374|Don’t let others pressure you into accepting an offer you have no way of knowing is right for you. According to the planets it may sound good but could mean a lot more work for little return. Money doesn’t mean everything anyway.|12-23-2014|aquarius
375|Make the most of Mars in your sign to try something new and maybe take a few risks. You have always been the adventurous sort and now you are determined to show you have absolutely no fear. Take on the world and win. |12-24-2014|aquarius
376|Take time out today to stand back from what you are doing and see it from a wider and a higher perspective. How does it fit in to your long-term goals? How will it benefit not only yourself but other people too? Think about it, then act. |12-25-2014|aquarius
377|You like to be controversial but watch out you don’t push it a little too far today and annoy someone you should try to stay on good terms with. Don’t say things just because you know it will provoke a reaction. |12-26-2014|aquarius
378|Pay attention to what friends and family members say this weekend, even if their words are not entirely to your liking. You don’t always know best and it could be that if you take their advice you will save yourself some embarrassment. |12-27-2014|aquarius
379|There is no point being too assertive now because you will achieve more in the long-term if you co-operate rather than compete. Despite what some people may say it is not really a dog-eat-dog world – most people still prefer to be nice.|12-28-2014|aquarius
380|Be on your guard today and take nothing for granted. Yes, it’s possible you could read too much into a perfectly normal situation but rather that than you push ahead with no thought for what could go wrong. Better safe than sorry today. |12-29-2014|aquarius
381|There have been times of late when it seemed as if Lady Luck has deserted you but don’t despair because better days are coming. Stay on good terms with those you live and work with and go out and meet as many new people as possible. |12-30-2014|aquarius
382|Anyone who approaches you with a plan they insist will make you rich and famous must be politely but firmly shown the door. You don’t need other people’s plans, you have got plenty of your own – the sort of plans that mean something.|12-31-2014|aquarius
383|Whatever it is you wish for as the new year begins there is every possibility that you will get it. Your thoughts are more powerful than you realize and if you focus them on a single target it won’t be long before you reach it. |01-01-2015|aquarius
384|You don’t usually spend much time on self-analysis but today you are likely to go right the other way and shut yourself away so you can contemplate the meaning of your existence. Don’t worry, you will be back to normal soon.|01-02-2015|aquarius
385|Venus, planet of balance and harmony, moves into your birth sign today, so no matter how challenging the events of the next few weeks may be you will sail through them with the greatest of ease. Always look for the simplest solution. |01-03-2015|aquarius
386|Monday’s full moon is likely to make you rather impatient, especially on the work front where others seem unable or unwilling to act as fast as you can. Maybe though it is you who needs to slow down. Ask yourself honestly: what is the rush? |01-04-2015|aquarius
387|Do something exciting over the next 24 hours, something that makes you smile. Usually you don’t have to force it but today’s full moon means it may take a little more effort than usual. As always, it’s an effort worth making.|01-05-2015|aquarius
388|Anyone who tries to tell you what to do today will soon be wishing they had kept out of your way. You don’t want or need advice, you just want others to leave you alone – and if they have any sense that’s exactly what they will do. |01-06-2015|aquarius
389|You might be tempted to argue with someone whose opinions you find offensive but chances are they are deliberately trying to provoke you into overreacting. The best way to deal with such people is to pretend they do not exist. |01-07-2015|aquarius
390|Today’s Mercury-Neptune link warns you need to be careful with money, so keep your cash in your pocket no matter how much others insist this is the ideal time to spend. It may be for them but it isn’t for you.|01-08-2015|aquarius
391|If someone older or wiser than you offers advice today you must listen and you must think seriously about doing what they say, because it could save you a fortune. You know a lot but you cannot possibly know it all. |01-09-2015|aquarius
392|Try not to judge people whose values you do not share. With expansive Jupiter moving through your opposite sign you should find it easy to accept that people are different, although that does not mean you have to admire them.|01-10-2015|aquarius
393|Your mind is so sharp at the moment that nothing escapes its attention. Which should be useful if you are looking for ways to make money. Don’t just be the first to see new possibilities, be the first to exploit them as well. |01-11-2015|aquarius
394|Make sure you get the going rate for whatever it is you are working on at the moment. Under no circumstances sell yourself short this coming week, because the moment you do is the moment everyone starts taking advantage of you. |01-12-2015|aquarius
395|Someone who does not approve of your desire to come and go as you please will try to clip your wings today. They will only succeed if you allow them to convince you that it’s for your own good. You’re not a fool, so don’t believe it.|01-13-2015|aquarius
396|By all means have fun today but don’t go too far and put your wellbeing at risk. Even an Aquarius has limits and though your mind may think you are up to it your body may not agree. Always leave a little something in reserve. |01-14-2015|aquarius
397|Don’t push yourself too hard over the next 24 hours – in fact don’t push yourself at all. Some days were made for taking it easy and the planets indicate that this is one of them. You will be busy again come the weekend. |01-15-2015|aquarius
398|Don’t feel bad about it if you gain from someone else’s loss over the next 24 hours. According to the planets it is your turn to get lucky, so take advantage of the situation and make sure what you gain is well invested.|01-16-2015|aquarius
399|Annoying people will do trivial things this weekend and you may have to hold your breath and count to ten so you don’t lose your temper. Stay calm but stay focused too. Unlike them, you have important issues to deal with.|01-17-2015|aquarius
400|As the Sun moves into your birth sign on Tuesday you must put all the negative things that have happened behind you and focus on a new start. Each day is a new beginning and any day can be the best day ever.|01-18-2015|aquarius
401|You won’t care in the slightest what anyone thinks about you today – in fact you will be quite pleased if they think the worst! You are determined to show that you will follow your own path through life, even if no one supports you. |01-19-2015|aquarius
402|A little bit of effort will go a long way over the next 24 hours, not least because with the Sun moving into your birth sign you will be extremely positive in your outlook. All things are possible if you desire them enough. |01-20-2015|aquarius
403|Sometimes it’s okay to be suspicious and this is one of those occasions. If your sixth sense tells you to take care then you should be smart and listen to them. Yes, maybe your mind is playing tricks on you but why take the chance? |01-21-2015|aquarius
404|If you want someone to do you a favor then you are going to have to flatter them, even though you know they don’t deserve it. Some days you can speak your mind but today you should keep your real thoughts to yourself.|01-22-2015|aquarius
405|You don’t have to fight to get what you need. On the contrary, you will get everything you desire over the next two or three days simply by appealing to other people’s generosity. You’re the kind of person others want to do favors for.|01-23-2015|aquarius
406|Don’t try too hard to please other people over the next 48 hours. The simple fact is they should be trying to please you, seeing as you are the one with the ideas and the energy and the vision of the future that inspires. |01-24-2015|aquarius
407|Venus, planet of love, leaves your sign on Tuesday, so if you need to let someone know how you feel then tell them right now. Also, a friend’s money-making idea may sound too good to be true but look into it anyway. |01-25-2015|aquarius
408|The message of the stars this week is simple and to the point: don’t get carried away by your own enthusiasms. You will get your chance to shine – in fact you will get several – but pushing too hard could be counter-productive. |01-26-2015|aquarius
409|You will get more than one opportunity to shine today, and you could make some money too. The only danger is you could be too trusting and agree to back someone financially when there are no guarantees you will see your cash again.|01-27-2015|aquarius
410|According to the planets you are wasting time and energy fantasizing about things that are never going to happen. Today’s Mercury-Uranus link demands that you bring your dreams down to earth. Not even an Aquarius can do the impossible. |01-28-2015|aquarius
411|The world is full of possibilities and each and every one of those possibilities is there for you to make use of. Others may say that certain things cannot be done but you must ignore them all and follow your dream. |01-29-2015|aquarius
412|You may feel unprepared for the challenges that are coming your way but when it’s time to act you will do so with courage and confidence. You may be a nice guy by nature but you can be decisive, even ruthless, when the need arises.|01-30-2015|aquarius
413|Don’t let other people hurry you along this weekend. Keep moving ahead at your own sweet pace and everything that has to get done will get done. More importantly, it will get done correctly. Someone has to keep standards high. |01-31-2015|aquarius
414|No effort will be too much for you over the next few days. Whatever goal you have in your sights now will be reached by the end of the week. If anyone is foolish enough to stand in your way they won’t be standing for long!|02-01-2015|aquarius
415|There is nothing you cannot do, no challenge you cannot handle. If you are a typical Aquarius you will seek out situations that test you to the limit over the next few days. You don’t need to prove yourself but you will do so anyway. |02-02-2015|aquarius
416|You cannot expect loved ones to help with the things you want to do today – in fact they are likely to be downright obstructive. But don’t get upset because tomorrow they will make it up to you and do whatever you ask of them. |02-03-2015|aquarius
417|You are in a determined and dynamic mood at the moment and anyone who thinks they are tough enough to take you on is making a big mistake. You know what you want and there is not the slightest doubt that you will get it.|02-04-2015|aquarius
418|There are some thoughts that should always be kept to yourself. The danger today is that you could say something on the spur of the moment and get yourself in a whole load of trouble with people in positions of power. |02-05-2015|aquarius
419|You may find it hard to get along with people in positions of authority today but if you take them on you are likely to lose. There are times when it is better to back down gracefully and this is one of them.|02-06-2015|aquarius
420|If you need to change certain methods or routines you can do so quite easily over the next 48 hours. But don’t make a big deal of it and don’t try to do it all in one go. Think evolution, not revolution.|02-07-2015|aquarius
421|You won’t need anyone’s advice or assistance this week – you know exactly what you should be doing and when Mercury turns direct again on Wednesday you will waste no time getting on with it. Success is now within touching distance. |02-08-2015|aquarius
422|If the plans you made a month or two back don’t seem to be working out the way you intended, junk them today and start again. The sooner you start making changes the sooner your confidence will grow. You have got to be bold. |02-09-2015|aquarius
423|Someone’s dishonesty may shock you today but you only have yourself to blame. The signs have been there for quite some time but you chose to ignore them. Now the question is: what are you going to do about it? |02-10-2015|aquarius
424|Something that has gone wrong on several occasions over the past two or three weeks will start going right again as from today, which in turn will lead to a much improved outlook on your part. It’s all good.|02-11-2015|aquarius
425|This is a good time for all forms of communication, and whether you pick up a pen or pick up a phone others will be delighted to hear from you. An old friend you have not talked to in a while will have some remarkable news. |02-12-2015|aquarius
426|Now that Mercury, planet of the mind, is moving in your favor again your head should be full of ideas. Take the initiative and start something new but make sure it is sensible and pragmatic, something that is likely to work.|02-13-2015|aquarius
427|Someone you think the world of will say or do something that disappoints you this weekend but don’t let it undermine your friendship. Let them know you are not amused but let them know too that you forgive them – this time.|02-14-2015|aquarius
428|You’ve had a lot of fun in recent weeks while the Sun has been transiting your birth sign, and there is no reason why the fun should not continue after the Sun moves on in midweek. Keep track though of how much it costs you. |02-15-2015|aquarius
429|You readily come to the aid of individuals who need help but if you are serious about making a difference in the world you should join with others in some kind of social or political cause. You can do more together than you do alone. |02-16-2015|aquarius
430|Take care you don’t waste money on things you don’t really need. It’s up to you what you do with your cash, of course, but surely you can find something better to spend it on, something that brings long-term benefits to you and yours. |02-17-2015|aquarius
431|It will pay you to be friendly to everyone you meet today, even those who have not always been friendly to you in the past. Your most pressing concern now is to make some extra money, so you need to get along with people. |02-18-2015|aquarius
432|Be careful what you wish for over the next 24 hours because you may get more than you expected. You may decide later that you don’t want what you wished for after all – but you won’t be allowed to change your mind. |02-19-2015|aquarius
433|Social activities will be a lot of fun over the next few days but there will be challenges too. Someone you meet while on the move could rub you up the wrong way over something trivial but it’s really no big deal, so don’t overreact.|02-20-2015|aquarius
434|You will find it ridiculously easy to get what you want this weekend – you have rarely been so persuasive. But remember that if someone does you a favor there will come a time when you have to do something for them in return.|02-21-2015|aquarius
435|Chances are you will want to relax and not take life too seriously this week, so make sure your affairs are in order so you don’t have to keep checking up on them. Then you can enjoy yourself with a clear conscience. |02-22-2015|aquarius
436|Stay out of a dispute today, even if you think you can bring the two sides together. Chances are you will bring them together but it is likely to be in opposition to you! There’s only one side that matters – your own side. |02-23-2015|aquarius
437|According to the planets you are desperate to make an impression and will do just about anything to make the world sit up and take notice. But don’t break the rules or, worse, break the law. The impression must be positive, not negative.|02-24-2015|aquarius
438|Don’t let money worries stop you from doing what you find enjoyable today. There are times when you should watch what you spend and times when you should splash out and have some fun – and this is one of the latter. |02-25-2015|aquarius
439|The only danger today is that you might say too much and tip off a rival about what you are up to. Be wary if they try to engage you in personal conversation as it suggests they are looking for ways to undermine your efforts.|02-26-2015|aquarius
440|A friend or relative will tell you something you don’t want to hear today, not least because it involves bad things about a person you like. Most likely their motive is to drive a wedge between you. They will only succeed if you let them.|02-27-2015|aquarius
441|You have to decide whether to continue with a project you have invested a lot of time and energy in or whether to ditch it and start something new. Only you can make that decision but there can be no going back, so give it some serious thought.|02-28-2015|aquarius
442|If you let others do things for you this week there is a good chance they will mess it up, so get your act together and do it yourself. What you have to do may be a chore but it still has to be done, and done well. |03-01-2015|aquarius
443|You need to make your peace with someone you fell out with a week or two ago. There is no point ignoring each other, not when your lives are so closely entwined, so get over your disagreement and focus on what is important. |03-02-2015|aquarius
444|Someone wants to repay you for all the kindness you have shown. It was no big deal as far as you are concerned but it will make them feel good to do you a favor, so drop a few hints as to how they can help you.|03-03-2015|aquarius
445|Yes, you can turn your dreams into realities – all you have to do is believe in yourself. With Uranus, your ruler, linked to values planet Venus today you only have to put a name to your desires to see them come true.|03-04-2015|aquarius
446|You may have some amazing ideas running through your head at the moment but don’t be too eager to do anything with them. This is more a time for thinking than doing, both in your private life and in your work.|03-05-2015|aquarius
447|You want to do something one way but everyone else wants to do it another way – yes, you have been here before. Just get on and do what you feel is right and most people will come round to your way of thinking.|03-06-2015|aquarius
448|It may annoy you that a friend seems to be taking too deep an interest in your personal affairs but it is from the best of intentions. If you really don’t want their advice then fine, let them know, but don’t let it come between you.|03-07-2015|aquarius
449|You will say something this week that sounds scandalous to those who are not used to being talked to in such an abrupt way. They will soon learn that they should only come to you for advice if they are prepared to hear the unvarnished truth.|03-08-2015|aquarius
450|Your mind will have to work hard this week, so don’t do anything too strenuous physically. Having said that, you will need to take a break from your mental gymnastics once in a while and a brisk walk will help. But don’t run! |03-09-2015|aquarius
451|Do something today that takes others by surprise. It does not have to be shocking or outrageous but it does have to remind those you live, work and do business with that you should never be taken for granted – not without consequences, anyway.|03-10-2015|aquarius
452|You can get almost anything you desire now. Your charm levels are such that few people will be able to deny you, no matter how outrageous some of your demands might be. It won’t be this good again for a while, so take advantage!|03-11-2015|aquarius
453|You will have to re-think certain ambitions over the next two or three days. New information will come to light that makes you realize there is a lot more work involved than you imagined. But that’s okay because no one works harder than you.|03-12-2015|aquarius
454|The message of the stars today is that happiness comes from wanting what you have, not having what you want. You have more than enough to satisfy your basic needs, so be thankful and look for ways to help those less fortunate than yourself. |03-13-2015|aquarius
455|You must keep your thoughts positive this weekend, even though a series of negative events makes it easy to worry. Most likely you personally have nothing to fear, so approach life in a light-hearted manner and expect the best, not the worst. |03-14-2015|aquarius
456|Someone in a position of power will make you an offer during the first half of the week but you are advised not to commit yourself to anything new until the Sun changes signs on the 20th. What’s the rush? You’re the one in demand.|03-15-2015|aquarius
457|You feel remarkably confident at the moment and that’s good, but don’t go too far and say or do something that risks making an enemy of people who are way beyond you in the power stakes. You want them on your side, not against you. |03-16-2015|aquarius
458|You have been unusually quiet of late but when the Sun changes signs on the 20th you will find your voice again. You certainly don’t lack for opinions, and you will have a few more to add to them by the end of the week.|03-17-2015|aquarius
459|If there is something you don’t want the world to know about you must keep it strictly to yourself – don’t let even your best friend in on the secret. Once you tell one person it won’t be long before everyone knows about it.|03-18-2015|aquarius
460|You may be disappointed to discover that something of value is moving out of your life but don’t feel too sorry for yourself. The planets suggest that something even better will soon be along to fill the gap. Be ready for it.|03-19-2015|aquarius
461|Now that the Sun is moving into one of the more sociable, and talkative, areas of your chart you won’t have any problems putting across your point of view. The only danger is you may say it all today and have nothing left for tomorrow. |03-20-2015|aquarius
462|The more you are on the move this weekend the more you will learn. The Sun in Aries at this time of year is good for all kinds of communication, so let others know what you are thinking and encourage them to be honest with you too. |03-21-2015|aquarius
463|You will learn something to your advantage today, but whether or not you actually make use of it remains to be seen. If you don’t then someone else will and one day you may look back and wish you had taken the risk. |03-22-2015|aquarius
464|You may be adventurous by nature but others are reluctant to take risks at the moment and if you are smart you will follow their example. Try not to expose yourself to situations that could become difficult, or even dangerous. |03-23-2015|aquarius
465|Venus in the domestic area of your chart means that family affairs will go remarkably smoothly over the next few days. If there have been any minor disputes or disagreements now is the time to sit down together and sort them out.|03-24-2015|aquarius
466|You may be in a fun-loving mood at the moment but you also have serious things to consider, things that must be dealt with now. Focus all your attention and energy on them today – and tomorrow you can party with a clear conscience. |03-25-2015|aquarius
467|You may like to pretend that you are self-sufficient and don’t need assistance but you need to be honest with yourself today. If you don’t get help with what is bothering you it will get worse, so forget about your ego for a while.|03-26-2015|aquarius
468|This is a good day to patch up disputes with loved ones. You will find it much easier than usual to admit that you were at least partly to blame for what went wrong – and that will make it easier for others to admit their failings as well.|03-27-2015|aquarius
469|You will get the chance to do a good deed for someone this week but it is the kind of good deed that only you will know about. That warm feeling you get inside is more than enough reward – you don’t need public recognition. |03-29-2015|aquarius
470|If you don’t tell the absolute truth about yourself today you will regret it later in the week when your evasive tactics are revealed for the world to see. Why should you worry what others know about you? Put everything in the public domain.|03-30-2015|aquarius
471|You may have to get tough with friends and colleagues today but if it is the only way to get things done then what choice do you have? Talk the talk, walk the walk and make sure others do their fair share as well.  |03-31-2015|aquarius
472|Don’t stick your nose in someone else’s business today unless they expressly ask you to do so. Partners and colleagues are a bit touchy at the moment, so even if your intentions are noble don’t try to run their affairs for them.|04-01-2015|aquarius
473|Your confidence in your own abilities has always been high but today it will be on a different level to everyone else. The Sun’s link with Jupiter means you no longer know what the word “cannot” means. You can do anything.|04-02-2015|aquarius
474|There will be times over the next few days when you feel like giving up on something but you must overcome that negativity and carry on. One big push will take you over the finishing line, so take a deep breath and get on with it.|04-03-2015|aquarius
475|A difference of opinion over something trivial could escalate into a full-blown war of words and that would be a shame because this is a great time for having fun socially. Don’t take anything too seriously over the next 48 hours.|04-04-2015|aquarius
476|The Sun’s link with Uranus, your ruler, on Monday means you will have plenty to say this week. And no one will be able to claim they cannot understand what it is you are trying to tell them – your message will be short and to the point!|04-05-2015|aquarius
477|You are in one of your generous moods at the moment, which is nice, but make sure it is only those who deserve your largesse who get it. Hangers-on will happily enjoy themselves at your expense if you let them – so don’t let them!|04-06-2015|aquarius
478|You may have a right to be angry that someone has let you down but try not to go over the top about it. The most important thing you have is your reputation for fairness and logical thinking – don’t risk it over something trivial.|04-07-2015|aquarius
479|You have no option now but to accept that partners and colleagues have the upper hand. But you can plan ahead and you can look forward to a time when you are back in control. That time may be closer than you think.|04-08-2015|aquarius
480|You won’t find it difficult to get what you want today but don’t forget if someone makes you a loan there will come a time when you have to pay it back. Think ahead before you risk getting yourself further in debt.|04-09-2015|aquarius
481|You may be sad that something, or someone, is going out of your life but don’t shed too many tears. The good news is that once you have made a space then something, or someone, even better will come along to fill it.|04-10-2015|aquarius
482|You may have been a bit cold romantically of late but with Venus moving into the most dynamic area of your chart this weekend your true feelings will come to the surface. You will leave certain people in no doubt that you love them.|04-11-2015|aquarius
483|This is an excellent time to communicate your feelings, especially if you are the kind of Aquarius who values emotional self-control. You will find the right words to get your message across without running the risk of getting excitable.|04-12-2015|aquarius
484|Your attitude towards a belief or opinion you had previously dismissed as ridiculous will change over the next 24 hours. Something will happen to make you wonder if maybe it was you who got it wrong. You’re not infallible after all. |04-13-2015|aquarius
485|A domestic issue that has been bugging you for some time can and must be dealt with today. The answer to the problem will appear in your mind seemingly out of nowhere and once it does don’t wait or think about it – just act.|04-14-2015|aquarius
486|Venus in your fellow Air sign of Gemini will do wonders for your confidence over the next few days but with Saturn strong at the moment as well you there will still be challenges. Remember, it’s about intelligence, not brute strength.|04-15-2015|aquarius
487|Don’t let anyone tell you that certain things cannot be done. What seems difficult, maybe even impossible, at this moment in time will become much easier when the Sun changes signs on Monday. Life never stands still and neither should you. |04-17-2015|aquarius
488|Let yourself go and have some fun over the next 48 hours. You have been far too self-controlled in recent weeks and it has begun to have a less than positive effect on your behavior. In a nutshell: stop taking life so seriously.|04-18-2015|aquarius
489|A certain individual has annoyed you once too often and now you intend to cut them out of your life. Don’t let your tender heart change your mind yet again – be ruthless about it and make sure they know your relationship is finally over. |04-19-2015|aquarius
490|Something will grab your attention today and you will be focused on it to the exclusion of everything else. Remember though that other people exist as well. Weigh up what your actions might mean to friends and loves ones.|04-20-2015|aquarius
491|Friends may know you need assistance but they won’t lift a finger to help you unless you ask them to. That may annoy you a bit but most likely it’s your own fault. They’ve been told off before for interfering in your affairs.|04-21-2015|aquarius
492|You will have words with a friend today and those words may have to be harsh. The fact is they have stepped over the line and need to be reminded they have obligations that cannot be ignored. Make sure they do the right thing.|04-22-2015|aquarius
493|Don’t be surprised if you feel a bit moody today, even though most things in your life appear to be going well at the moment. Come the weekend you will be back to your best: lively, loving and laughing hugely at the absurdities of life.|04-23-2015|aquarius
494|You won’t be content to sit back and watch the world go by today – you will be out there doing things that get you noticed. However, make sure you get noticed for the right reasons – you don’t want the powers that be on your case. |04-24-2015|aquarius
495|You will find it easy to persuade others to see things your way this weekend: you have a way with words that few can resist. But use this talent sparingly. Think of it as finite in nature – the more you use the less you have left. |04-25-2015|aquarius
496|Be careful what you say over the next few days because your words may come across as unnecessarily harsh, even if that is not your intention. People tend to respond better to kind words and encouragement than to threats and slurs. |04-26-2015|aquarius
497|If someone promises you the world and fails to deliver today you will no doubt be angry, but you should be at least as angry with yourself as you are with them. You knew they were aiming too high and you should have told them.|04-27-2015|aquarius
498|The fact that you seem to be the odd one out is not cause for concern. More than any other sign Aquarius likes to think and act against the grain – it’s what makes you special. It’s when you think and act like everyone else you need to worry.|04-28-2015|aquarius
499|Your thoughts may be mainly on your work at the moment but you must not neglect matters closer to home. Cosmic activity in the domestic area of your chart means you must make time for those you love. Lots of time!|04-29-2015|aquarius
500|It does not matter how many things have gone wrong in the past, the things that really matter will start to go right as from tomorrow when mind planet Mercury moves in your favor. Believe that life is worth living – and it will be.|04-30-2015|aquarius
501|Don’t worry if your confidence has been a bit low in recent weeks because as from today you will be much more positive about your long-term prospects. It’s always a great time to be you, but now more so than ever.|05-01-2015|aquarius
502|No matter how exciting colleagues and employers make something sound this weekend the planets warn you should give it a miss. If they manage to persuade you to help them out you could find yourself doing most of the work. |05-02-2015|aquarius
503|You are in no mood to play safe and that’s good because cosmic activity in the early part of the week will shake things up and, in doing so, create new opportunities. Keep your ideas simple – you don’t have to be a genius every day. |05-03-2015|aquarius
504|Don’t sit back and wait for good things to happen – get out into the world and make them happen. The fact that you feel dissatisfied with your lot means that changes need to be made, and ultimately only you can make them. |05-04-2015|aquarius
505|You will clash with someone today who is as different to you as it is possible to get. Don’t waste time trying to find some common ground between you – it does not exist – just say or do what you must and then move on.|05-05-2015|aquarius
506|You may be thinking of starting something new but would it not make more sense to finish what you started a while back first? Today’s powerful Sun-Pluto link will help you knuckle down and get the job done – finally! |05-06-2015|aquarius
507|You won’t hesitate to help someone in need today but the planets warn that the tale of woe you hear is only half of the story. Be that as it may you are not the sort to let them suffer, not even if they brought it on themselves.|05-07-2015|aquarius
508|You of all people should know that personal feelings should never be allowed to interfere with the facts, and the fact of the matter now is that the person who is giving you so much grief is more foolish than malicious. Don’t be too hard on them.|05-08-2015|aquarius
509|You don’t have to be pushy to get ahead. You have natural charm and a wonderful ability to make people seem special and if you make use of that ability this weekend you will get everything you desire, and make others feel good as well. |05-09-2015|aquarius
510|There can be no half measures now: you must go all out to get whatever it is you desire. With Mars moving into the most dynamic area of your chart this week few will dare stand against you – and they won’t be standing for long! |05-10-2015|aquarius
511|This is an excellent time for partnerships and affairs of the heart. Let those who mean something to you know how much you respect and care for them. If you have not been emotionally expressive of late you will make up for it today. |05-11-2015|aquarius
512|All things are possible now that Mars, planet of ambition, is moving through the most decisive area of your chart. But just because all things are possible does not mean you have to try everything. Be selective in your endeavors.|05-12-2015|aquarius
513|You can quite easily turn a setback into something more positive, simply by asking other people to help you out. What looks like a disaster to you may look quite different to them, so ask them what they see and act on what they tell you.|05-13-2015|aquarius
