|horoscope|pub_date|zodiac
336|A missed opportunity to communicate may not seem important now but it will cost time and energy you can ill afford later on. Don’t plan what you have to say, just say it and let the words find their own way to the target. |11-11-2014|sagittarius
337|Your main problem at the moment seems to be that you are trying to do everything at once. The kind of changes you envisage will take a long time to bring about, maybe even a lifetime, so pace yourself. Ultimately, it’s the journey that matters.|11-12-2014|sagittarius
338||11-13-2014|sagittarius
339|Something will challenge your established opinions today and you could even find yourself agreeing with ideas and theories you once dismissed as rubbish. One of the good things about your sign is that you are willing to move with the times.  |11-14-2014|sagittarius
340|Good fortune will come your way this weekend and you thoroughly deserve it. The entry of values planet Venus into your sign means you will realize just how lucky you are, in love and in life in general. Enjoy every moment of it. |11-15-2014|sagittarius
341|Not all the comments aimed in your direction this week will be flattering but you are not the sort to let that worry you. With the Sun moving into your sign in a matter of days it’s what you do that matters, not what others say.|11-16-2014|sagittarius
342|Don’t try to finish something that has become a bit of a chore in recent weeks. The reason you have lost interest in it is because your attitude towards it has changed. It may have been important yesterday but it is no longer important today.|11-18-2014|sagittarius
343|You have important business to finish and you must not let anyone stand in your way. Also, don’t let yourself be distracted by issues that, while they may be a lot of fun, have no relevance to the task at hand. Be direct. Be decisive. |11-19-2014|sagittarius
344|It would appear that someone has taken your fancy but if you are smart you won’t give them the impression that you are desperate. If you do all the chasing at the beginning of your relationship that will be the pattern for the future as well. |11-20-2014|sagittarius
345|With mind planet Mercury linked to Mars today you will at long last be able to put a name to what has been worrying you for days, weeks, even months. Now you know what it is you must be positive and do something about.|11-21-2014|sagittarius
346|There is magic in the air this weekend. With the Sun’s move into your birth sign followed immediately by a powerful new moon there is nothing you cannot do. Don’t try to do everything though. Focus your energy in a single direction. |11-22-2014|sagittarius
347|Romantic Venus’s link to changes planet Uranus in midweek means that logic and reason are of secondary importance. It is love that makes the world go round and it is love you must allow to guide you. It will take you to some enjoyable places.|11-23-2014|sagittarius
348|No one doubts your appetite for hard work but even a Sag needs to slow down once in a while. Venus in your birth sign urges you match each hour of work you do with an hour of relaxation. Your wellbeing is important. |11-24-2014|sagittarius
349|Just because you see things differently to most other people does not mean you are out of step – it could mean you are the only one who knows where you are going. If friends tell you one thing but your instincts tell you another, trust your instincts. |11-25-2014|sagittarius
350|Try not to say anything too drastic or hurtful today or it may take weeks or even months to win back a loved one’s trust. Sometimes you speak without thinking and give others the impression you don’t care about their feelings. |11-26-2014|sagittarius
351|The obvious solution to a problem is not necessarily the right one and today’s cosmic outlook urges you to try something that has not been done before. It may or may not come off but it will definitely expand your outlook, and that’s good. |11-27-2014|sagittarius
352|There are certain things in your world that have become too predictable and need shaking up. The entry of Mercury into your sign today will encourage you to begin new habits and routines. Take a risk if you have to – it’s what Sag is all about.|11-28-2014|sagittarius
353|Time spent checking details this weekend will not be time wasted. This is your time of the year and no doubt you are eager to be on the move and get important things done, but whatever it is you are aiming to do you must plan ahead.|11-29-2014|sagittarius
354|There is nothing you cannot do – or persuade other people to do for you – if you put your mind to it. Travel and social plans are highlighted this week and once Mars changes signs on Thursday you will be even more adventurous than usual.|11-30-2014|sagittarius
355|It is time to stop daydreaming and get down to essentials. What exists in your mind’s eye could and should exist in the real world too, so quit with the excuses and make it happen. According to the planets it really is now or never. |12-01-2014|sagittarius
356|You may have good reason to be annoyed with a certain individual but is it worth the effort and the anguish? Probably not. You may not be able to forgive but you can certainly forget – for your benefit, not theirs|12-02-2014|sagittarius
357|You can find it hard to apply yourself to routine tasks and that will be even more of a problem than usual today and tomorrow. If you feel the need to get out into the world and explore then do so. Don’t let anything hold you back.|12-03-2014|sagittarius
358|Today’s Sun-Uranus link means there are major changes on the way, changes that will benefit you in so many ways. If there is a creative project you have been toying with now is the time to get serious about it. Make it work.|12-04-2014|sagittarius
359|Your main task today is to look rationally at what is upsetting you. Stand back from your personal feelings and ask yourself if it is of any real importance. Most likely it isn’t, so why waste time getting worked up about it? |12-05-2014|sagittarius
360|A full moon in your opposite sign of Gemini will make emotional upsets seem more important than they are this weekend. A friend or relative may not be as pleasant as usual but that does not mean they no longer like you.|12-06-2014|sagittarius
361|You may be desperate to get things moving again but with Jupiter, your ruler, turning retrograde this week you will have to accept that some people don’t want to be rushed. If you can’t beat them join them – take your time and get it right.|12-07-2014|sagittarius
362|You know that what you believe in is right and you know that what someone else believes in is totally and utterly wrong. How do you convince them to change their outlook? You don’t. Let them learn from their own mistakes. |12-08-2014|sagittarius
363|Sometimes you are suspicious for no good reason but today you are right to be skeptical of what you see and hear. Most of all you need to question what work colleagues are telling you – it could be a complete pack of lies. |12-09-2014|sagittarius
364|You need to turn your attention to matters of a financial nature. It could well be the case that you have spent too much in recent weeks and with values planet Venus moving into the money area of your chart you must find ways to make savings.|12-10-2014|sagittarius
365|Mercury in your sign fills your head with lots of ideas, but how do you decide which are good and which are bad? Fortunately you don’t have to decide immediately. Just note your ideas down somewhere safe and come back to them later.|12-11-2014|sagittarius
366|There may be times when you think that your lucky streak has come to an end but it’s not nearly over yet. The only thing that might hold you back is if you allow negative thoughts to take root. It’s all good – so enjoy life.|12-12-2014|sagittarius
367|Don’t try to force your ideas on other people – gentle persuasion is by far the best policy, especially when dealing with those who are naturally skeptical. The softer you speak the more they will believe you know what you are talking about.|12-13-2014|sagittarius
368|Be confident by all means but don’t start thinking you can do what you like, when you like, to who you like with no risk of payback. There is a danger this week that you could go too far and set yourself up for a fall.|12-14-2014|sagittarius
369|If you let your emotions get the better of you today you will most likely regret it later in the week. However bad you think something may be, and however bad it may actually be, it really isn’t worth getting worked up about. |12-16-2014|sagittarius
370|You won’t lack for confidence today – you are in one of those moods when the thought of failure does not enter your head and because of that you could succeed beyond your wildest dreams. Or you could fall flat on your face! |12-17-2014|sagittarius
371|Do you give a colleague your support and risk falling out with someone in authority? Or do you side with the powers that be and risk losing a friend? Only you can decide but it’s got to be one or the other. You can’t fudge the issue. |12-18-2014|sagittarius
372|Friends may not be as supportive as you would like them to be but don’t let that stop you pursuing your goals. You don’t need anyone to endorse your ambitions, you just need to get on and do what you know to be right.|12-19-2014|sagittarius
373|You need to find ways to boost your income and the Sun’s move into the money area of your chart will certainly help. Don’t dismiss a creative idea that pops into your head as too outrageous – it could be the solution you’ve been searching for.|12-20-2014|sagittarius
374|The Sun leaves your sign today and there is a new moon in the money area of your chart tomorrow, which suggests you now have to pay for something you got a great deal of enjoyment from in recent weeks. It was worth every cent!|12-21-2014|sagittarius
375|Unexpected changes may unsettle you today but it won’t be long before you regain your balance and find ways to make them pay. As one of the zodiac’s more flexible signs you find it easy to adapt to new situations.|12-22-2014|sagittarius
376|Saturn’s move into your sign today marks the start of a two-year phase that will test you. That may not sound like fun but the good news is you can handle whatever life throws at you – in fact you will enjoy the challenge.|12-23-2014|sagittarius
377|You may seem rough and tough to some people but deep down you are a big softie and what happens today will prove it. Someone who needs a helping hand will have much to thank you for. It could be the start of a beautiful friendship. |12-24-2014|sagittarius
378|Yours is a sign noted for its enthusiasm, but too much of the stuff today could cause you problems, so think before you act. If there are a lot of little jobs that have to be done, consider paying someone to do them for you. |12-25-2014|sagittarius
379|There is no such thing as a sure thing and if you keep that fact in mind today you won’t go far wrong. Certainly not as wrong as some of your friends, who seem to think they can do as they please and get away with it. |12-26-2014|sagittarius
380|Be nice by all means this weekend but don’t let someone off the hook when they clearly do not deserve it. If you want to avoid problems in the future it might be a smart move to come down on them hard in the present. |12-27-2014|sagittarius
381|Money matters will be top of your agenda as you go into the new year and that’s good because you really do need to get your financial house in order. If getting rich is part of your life plan it won’t just happen as if by magic!|12-28-2014|sagittarius
382|Your logic circuits don’t appear to be functioning too well at the moment, so it might be wise to resist making any major decisions, especially where money matters are concerned. Later in the week your mind will click into gear again. |12-29-2014|sagittarius
383|With so many things going right for you now you can afford to smile, and come the end of the week you will be laughing out loud. Make sure you laugh with people though and not at them. Help others smile too. |12-30-2014|sagittarius
384|Give yourself a break and let other people do the heavy lifting. It is unlikely you will get much of any real value done today, so you might as well sit back and watch the passing parade. It should be good for a laugh or two.|12-31-2014|sagittarius
385|You are not the sort to keep quiet, especially when you feel there has been an injustice of some sort, and you will speak your mind today regardless of what the consequences might be. Good for you – someone needs to make a fuss. |01-01-2015|sagittarius
386|You have spent so much time doing things for other people – don’t you think it’s time you did something for yourself? If you get the chance to enjoy yourself today take it and don’t feel guilty. You have earned the right to have fun.|01-02-2015|sagittarius
387|Trust your instincts this weekend, even if no one else does. Where both money matters and affairs of the heart are concerned only you know what is best for your happiness and security, so only you can make those big decisions. |01-03-2015|sagittarius
388|You may be a bit impulsive over the next two or three days, especially where money matters are concerned. You want so much to be a success that you may be tempted to do something rash, which could lead to an embarrassing failure. |01-04-2015|sagittarius
389|Today’s full moon suggests you will have to loosen your hold on something you cherish. It may be painful to begin with it won’t be long before you feel a real sense of freedom – you were the one who was being held back.|01-05-2015|sagittarius
390|Don’t let other people’s complaints and criticisms get to you today. You may look confident on the outside but a worm of doubt is burrowing its way into your mind and your rivals will play on that if you give them the chance.|01-06-2015|sagittarius
391|Be careful what you say over the next 24 hours because if you say too much you could hurt a friend’s feelings and chances are they won’t be a friend for much longer. Sometimes you can be rather abrupt in your pronouncements. |01-07-2015|sagittarius
392|According to the planets you will be taking some important decisions over the next 24 hours. The most important thing of all is that you make it clear to everyone that these decisions are not open to discussion. You have decided and that’s it. |01-08-2015|sagittarius
393|According to the planets a colleague is envious of your popularity and success and would like nothing better than to bring you down a notch or two. That can only happen if you drop your guard – so stay alert for challenges. |01-09-2015|sagittarius
394|This should be a lucky time for you, especially if you are on the move. The more you get out and about the more likely it is you will see or hear something that can be turned to your advantage. So why are you still here?|01-10-2015|sagittarius
395|Mars moves into one of the more sensitive areas of your chart this week, which warns you could easily overreact and start a fight over something of no real importance. Save your energy, and your anger, for the issues that really matter. |01-11-2015|sagittarius
396|Anyone who thinks they can persuade you or coerce you to do something you do not approve of is living in cloud cuckoo land. When it comes to family matters though try not to take such a hard-line stance. Be flexible.|01-12-2015|sagittarius
397|Take extra care when dealing with someone you don’t know much about. They may talk big and try to make you believe they are experts in their chosen field but do you have any real evidence of that? Don’t put your money where their mouth is. |01-13-2015|sagittarius
398|You will have to deal with someone today who is so slow and so indecisive that it drives you mad. The sad fact is not everyone thinks or acts as quickly as you and sometimes you just have to wait for the slowest one in the group. |01-14-2015|sagittarius
399|Don’t try too hard to keep your emotions bottled up because it will be better for your health if you let your feelings show. You also need to prove that you are not intimidated by people who throw their weight around. |01-15-2015|sagittarius
400|The next few days will be lucky for you and what you gain you will thoroughly deserve. Not everyone will agree with that conclusion but not everyone is aware how hard you have worked to get to your current position. |01-16-2015|sagittarius
401|You need to get your financial house in order before the Sun changes signs on the 20th. That means looking for ways to cut back on your spending. You would be the first to admit you have been a little bit extravagant of late. |01-17-2015|sagittarius
402|Don’t worry if you don’t have much money in your pocket as the new week begins, because you will meet up with someone who enjoys buying you things. What will they ask for in return? The pleasure of your company of course! |01-18-2015|sagittarius
403|If a friend or colleague asks for your opinion about something it will pay you to say what you think they want to hear, even if you actually believe the opposite. Arguments of all kinds are best avoided over the next 24 hours. |01-19-2015|sagittarius
404|This is a good time for traveling and having fun with your friends. Don’t worry if you are a bit short of cash because you will meet up with someone who enjoys buying you things. All they want in return is the pleasure of your company.|01-20-2015|sagittarius
405|Someone may say you have no right to occupy a certain position but as far as you are concerned possession is nine-tenths of the law and you intend to stay right where you are. Who is brave enough to challenge you?|01-21-2015|sagittarius
406|You may have a thousand and one issues to deal with (yes, you do like to exaggerate!) but you must still find time to let loved ones know they mean the world to you. Remember, it’s not about “me” it’s about “us.”|01-22-2015|sagittarius
407|By helpful by all means today but be wary too, especially of people who try to persuade you to lend them money. According to the planets they are up to no good, so keep your money in your pocket where it belongs.|01-23-2015|sagittarius
408|Chances are you will run out of patience with someone you work with this weekend. Spell it out for them that if they can’t keep up then you will leave them behind. You don’t have the time or the patience to deal with stragglers. |01-24-2015|sagittarius
409|During the early part of the week you may be rather reserved and not much interested in socializing but later you will come out of your shell and get more involved in life. If you are owed a favor, ask for it to be repaid. |01-25-2015|sagittarius
410|You may find it hard to tell the good guys from the bad guys today, so be on your guard and take nothing for granted. You could also read too much into perfectly normal situations, so don’t jump to conclusions.|01-26-2015|sagittarius
411|What looks like a failure at the beginning of the day will look like a success by the end of the day, which is nice. Also, if you listen to the advice of a well-connected friend you could make some serious money.|01-27-2015|sagittarius
412|A friend or relative will say something thoughtless today and although you won’t let it show your feelings will be hurt. But don’t start plotting your revenge because it’s unlikely they meant to be spiteful. They just didn’t think. |01-28-2015|sagittarius
413|You are at your best when dealing with people on a one-to-one basis, so forget about your chores and get out into the world and have fun. Does that make you irresponsible? In some people’s eyes maybe, but you just don’t care. |01-29-2015|sagittarius
414|You keep asking yourself all sorts of questions but the answers are so slow in coming. Don’t let it worry you because some answers always take longer to arrive than others. Just be patient and keep that big brain of yours ticking over. |01-30-2015|sagittarius
415|Everything is going right for you at the moment, so why do you have that horrible feeling of impending doom? Whatever the reason you really have little to worry about. Whatever challenges life brings you will handle them with ease.|01-31-2015|sagittarius
416|You will say some outrageous things over the next few days but there is every chance that you will get away with it. People expect you to be controversial and outspoken, so go right ahead and stir things up a little – or a lot! |02-01-2015|sagittarius
417|There seems to be a lot of tension in your dealings with other people at the moment, both in your personal affairs and at work. The good news is that tension can be creative. Use it as a source of power to get things done. |02-02-2015|sagittarius
418|Social activities will be a lot of fun today and romance is on the cards as well. What starts out as just a friendship could grow deep and serious very quickly – it will certainly be more than just another fling.|02-03-2015|sagittarius
419|Life is too short to worry about what other people think of you, so follow your desires come what may. You have played by the book far too often of late, so now go to the other extreme and try being outrageous. |02-04-2015|sagittarius
420|If someone says you need to be cautious you should listen to, and act on, their advice. It may not be your natural way of doing things but a few days from now you can make up for it by going to the other extreme. |02-05-2015|sagittarius
421|If you allow fear to guide your thoughts and actions you will miss out on something that could make your life so much more enjoyable. Why should you be afraid of something just because it’s new? Embrace the future. |02-06-2015|sagittarius
422|Spend more time with partners and loved ones this weekend. It does not matter how important your work may be, your family is more important by far and now is the ideal time to make sure they know that.|02-07-2015|sagittarius
423|Take a friend’s tip-off seriously because their expert knowledge could help you make some extra cash over the next few days. You can be sure if you don’t take advantage of it someone else will, so don’t be slow off the mark. |02-08-2015|sagittarius
424|Spell out what it is you are planning to do and let friends and work colleagues know you could do with some assistance. Chances are they will rush to your side and do whatever they can to help. They know a winner when they see one. |02-09-2015|sagittarius
425|Someone you work or do business with will be hard to pin down today but before you get angry about it consider that maybe it’s what they want you to do. If you lose your temper it will just make them look good.|02-10-2015|sagittarius
426|If you get the chance to do a good deed for a friend or colleague over the next two or three days don’t wait to be asked, just wade in and put things right for them. You will earn their eternal gratitude. |02-11-2015|sagittarius
427|Someone will annoy you big time today. No matter what you say or do they will disagree with you and attempt to derail your plans. They can only succeed if you let them though, so be tough without getting angry. |02-12-2015|sagittarius
428|One way or another you must get your message across. Hopefully people will stop what they are doing and listen to what you have to say but, if not, grab hold of them and yell at them face-to-face. They will hear you okay.|02-13-2015|sagittarius
429|Something you have been planning for ages is almost ready to launch but before you get at it you must let loved ones know what it is you are up to. If nothing else it will save them from thinking you’ve lost your mind! |02-15-2015|sagittarius
430|Your values will change somewhat over the next few days. What you think you believe in today may not be what you believe in come the end of the month, and that’s good because it shows you are still evolving mentally. |02-16-2015|sagittarius
431|Minor disagreements could get out of hand today, so promise yourself now that no matter what the provocation might be you won’t rise to the bait. Whatever the issue happens to be it’s not worth getting worked up about. |02-17-2015|sagittarius
432|The cosmic changes now taking place will help you get to grips with issues that have been causing you grief. On the home front especially you need to realize just how petty and unnecessary certain things are. Time to move on. |02-18-2015|sagittarius
433|Social activities will be a lot of fun over the next few days but the downside is you will spend too much money. If you have to go cap in hand to a friend or relative for a loan later expect them to want something in return.|02-19-2015|sagittarius
434|Don’t make any travel plans for today or tomorrow because there is something special coming your way and if you move you may miss it – or, more likely, it will miss you. You’re right where you should be, so stay put.|02-20-2015|sagittarius
435|Whatever you begin over the next 48 hours will end in triumph at some stage in the not too distant future, so be bold and be the one who acts first and makes things happen. Creativity plus courage equals guaranteed success. |02-21-2015|sagittarius
436|You will have to deal with people who can’t think clearly this week and there will be times when you could scream at them. Don’t. It will only make matters worse and maybe even reduce them to tears. Some people are just so fragile. |02-22-2015|sagittarius
437|Saturn in your sign at odds with the Sun today means you must not get worked up about something which, in the greater scheme of things, is of only minor importance. Also, if something is denied you it means you are not supposed to have it. |02-23-2015|sagittarius
438|By all means plan ahead but try not to actually do anything. If you give your brain a rest today it will be working better than ever later in the week, and that’s when the important decisions will have to be made.|02-24-2015|sagittarius
439|If you need to persuade someone to see things your way or to do you a favor this is the time to make your play. They have no defense against your charm, your energy and your way with words. You’re irresistible! |02-25-2015|sagittarius
440|You will have words with someone whose personality or behavior rubs you up the wrong way. Less timid souls might keep their opinions to themselves but you’re not the kind to back off. Why should you when you’re the one in the right? |02-26-2015|sagittarius
441|If someone throws their weight around today your first instinct will be to start throwing things back at them, but don’t be too hasty. A more effective response is to ignore them and starve them of the attention they so obviously crave.|02-27-2015|sagittarius
442|You won’t let anyone take liberties over the next 48 hours – in fact your ruler Jupiter is so strong at the moment that you will get your way through sheer force of personality. No one is big enough or brash enough to oppose you.|02-28-2015|sagittarius
443|This will either be a week to remember or a week to forget, depending on how ready you are to adapt to changing circumstances. If you go with the flow you will achieve great things. If you swim against the tide you may get swept away. |03-01-2015|sagittarius
444|You will have to deal with someone who hates to take risks – in fact they are the opposite of you in every way. According to the planets you will need this individual’s assistance in the near future, so be nice – or at least pretend. |03-02-2015|sagittarius
445|You don’t need anyone’s permission to have fun today. If life has been a bit dull of late then by all means spice things up. No doubt some people will remind you that these are serious times but that just makes laughter all the more valuable.|03-04-2015|sagittarius
446|By all means listen to what others have to tell you today but don’t think for a moment that you are obliged to do what they suggest. In fact you are advised to hold off making any kind of major move while the moon is full.|03-05-2015|sagittarius
447|The thing to keep in mind is that you have nothing to prove. Certain people will try to make you feel like a failure but the only real failures are those who never aim high or take risks – and no one can say that of you.|03-06-2015|sagittarius
448|No matter how ambitious a Sagittarius you happen to be you will find it difficult to get excited about work matters this weekend, and that’s good because they are not that important. What is important is your love life. It should be enjoyable too.|03-07-2015|sagittarius
449|Cosmic activity in the most energetic area of your chart means you won’t take no for an answer, and nor should you. Some people may try to tell you that your aims are unrealistic but they’re jealous because they are not as dynamic as you.|03-08-2015|sagittarius
450|Focus on what really matters. It may be hard for someone like you who is so easily bored to concentrate on just one thing at a time but it must be done if you are to make progress. What is your number one goal? Go for it! |03-09-2015|sagittarius
451|Cosmic activity in your fellow Fire signs of Aries and Leo means everything comes easy to you at the moment. But that does not mean you no longer have to make an effort. On the contrary, the harder you work the easier it will get.|03-10-2015|sagittarius
452|There is good in everybody and if you sometimes find that hard to believe what happens by the end of the day will surely convince you. It won’t take much to restore your faith in human nature. Try not to misplace it again.|03-11-2015|sagittarius
453|Saturn in your sign warns that life is not as straightforward as you seem to think it is. What happens over the next few days, as Saturn begins one of its retrograde phases, will encourage you to plan ahead and not leave so much to chance.|03-12-2015|sagittarius
454|What you choose to do today may annoy some people but don’t let that stop you. The fact is you have done plenty of things to please them in the past and now you intend doing something to please yourself. About time.|03-13-2015|sagittarius
455|What other people want is irrelevant – it’s what you want that matters. The planets indicate that certain individuals have been playing on your feelings and making you feel guilty so they benefit. It’s time to get tough and take back control.|03-14-2015|sagittarius
456|Devote your time and energy during the early part of the new week to ironing out any emotional problems you may have with loved ones and relatives. No problem is so big or so bad that it cannot be resolved by honest communication. |03-15-2015|sagittarius
457|Nothing in your life is so urgent that it must be done right this very moment and if anyone tells you otherwise they are not to be trusted. Bide your time and let others make the first move. You can learn from their mistakes. |03-16-2015|sagittarius
458|Start something new today, something that helps you contribute more to the world around you. When the Sun changes signs at the end of the week you will find it suddenly takes off – and your reputation will take off with it.|03-17-2015|sagittarius
459|By all means do something dramatic today, something that makes the world sit up and take notice, but make sure it isn’t something that is going to damage your reputation. Know where the line is and be smart enough to stay this side of it.|03-18-2015|sagittarius
460|Challenges are opportunities in disguise – which means you will have at least one and maybe several opportunities to shine over the next few days. Don’t let what happened – or did not happen – in the past hold you back. It’s different now. |03-19-2015|sagittarius
461|Set your sights high and refuse to settle for second best. Your confidence will soar over the next few days and you will start to believe that anything is possible. One of the best times of the year is about to begin. Make every minute count.|03-20-2015|sagittarius
462|Will fortune smile on you and make all your dreams come true? Maybe, although it’s likely to be a bit of an exaggeration, but make no mistake: now the Sun is transiting your fellow Fire sign of Aries all things are possible – for you. |03-21-2015|sagittarius
463|Be nice to someone you don’t feel like being nice to over the next 24 hours – and something nice will happen to you later in the week. This is one of those occasions when what you do comes back to you almost instantly. |03-22-2015|sagittarius
464|Something you say may hurt a friend’s feelings but don’t worry about it because they are not as weak as they like to make out. Call it as you see it. You don’t have to tone down your comments just to make others feel good.  |03-23-2015|sagittarius
465|You can expect almost everyone you meet to be nice to you today and, of course, you will be nice in return. However, don’t let your guard down completely because at least one such “nice” individual has designs on your money.|03-24-2015|sagittarius
466|Someone you live or work with will get the wrong end of the stick today and blame you for something that is not your fault. By all means clear your name and demand an apology but don’t hold it against them. Everyone makes mistakes. |03-25-2015|sagittarius
467|This is a good time to think of ways to reduce your daily chores and also to improve your health. You may not be able to make any major changes for two or three weeks but you can and should make plans now – it’s a start.|03-26-2015|sagittarius
468|Your generosity knows no bounds: you want to do everything for everyone. Common sense should tell you that isn’t actually possible but you will do your best to make a positive difference in the world over the next 24 hours.|03-27-2015|sagittarius
469|If you have been aiming too high or taking too much for granted you will find out about it over the next 48 hours. Whatever happens you will certainly have to cut back on unnecessary expenditure. Money doesn’t grow on trees you know.|03-28-2015|sagittarius
470|It’s not like you to stay quiet but for some reason you feel you cannot speak freely. The good news is that when Mercury, planet of communication, changes signs on Tuesday you will be invited to have your say – and you won’t hold back.|03-29-2015|sagittarius
471|You can turn almost any situation to your advantage now but don’t get carried away and take on someone who is obviously several leagues above you on the power ladder. There is always someone stronger or better connected, even for a Sagittarius. |03-30-2015|sagittarius
472|Why is it that every other person you meet wants to start a fight? Whatever the reason – and there may be no real reason at all – you must resist the urge to get involved. There is no percentage in it. Whatever the outcome, you will lose. |03-31-2015|sagittarius
473|You need to be on top of your game today, physically, mentally and emotionally, and that means a positive attitude is a must. Don’t let anyone tell you that you are aiming too high or expecting too much because it isn’t true.|04-01-2015|sagittarius
474|Today’s link between the Sun and your ruling planet Jupiter means you can get away with almost anything. No, that is not an invitation to break the law but you can push the boundaries a bit, and a big bit at that.|04-02-2015|sagittarius
475|Speak up and let others know what you think and how you feel. The current cosmic outlook gives you the courage to say things that are unlikely to go down well with people in positions of power, but don’t let that stop you.|04-03-2015|sagittarius
476|Do your own thing in your own way and at your own speed and ignore those who say you could be putting your time and energy to better use. Who knows, they may be right, but if you’re happy then nothing else matters, does it?|04-04-2015|sagittarius
477|Monday’s Sun-Uranus link highlights the lighter side of life, so don’t tie yourself down with the kind of duties and chores you find boring. You are not the kind to be serious – you are at your best when there is a smile on your face. |04-05-2015|sagittarius
478|Start something new and don’t worry too much about planning ahead. Today’s cosmic influences urge you to think and act as if you cannot possibly fail – and you won’t. The universe knows where you should be going, so let your inner voice guide you.|04-06-2015|sagittarius
479|It’s just as well you enjoy multi-tasking because partners and colleagues will have you running in all directions today. But don’t let it get to the stage where you begin to lose track of what you have done and what you still have to do.|04-07-2015|sagittarius
480|With the Sun, Mercury and Uranus moving through one of the most dynamic areas of your chart you should be out there in the world making things happen. And if you can’t make things happen where you are, get up and go some place else.|04-08-2015|sagittarius
481|Whatever you start now will bring success in the not too distant future, so make it special and make it something you can look back on with pride in years to come. It’s time to let your creative side come to the fore.|04-09-2015|sagittarius
482|Others may say you are being too careful, and maybe you are, but don’t change your ways to please them. Looked at from another perspective it’s not you who is being too careful but they who are taking too many chances.|04-10-2015|sagittarius
483|You must put all thoughts of revenge out of your head this weekend. Whatever may have happened in the past should be left in the past – there can be no room for it in the new life you are building. Lighten up Sagittarius/|04-11-2015|sagittarius
484|Some of the people you meet over the next few days will get on your nerves big time. No matter what you say or how agreeable you try to be they will find reasons to criticize. Don’t let it get to you – they’re to be pitied really.|04-12-2015|sagittarius
485|Your powers of persuasion are at a peak and somehow you will know just what to say and just how to say it for maximum effect. Whatever you want over the next few days you will get – no one will be able to refuse you. |04-13-2015|sagittarius
486|What you do for or to other people always comes back to you eventually, and if you bear that thought in mind today, and act accordingly, you won’t go far wrong. It’s always better to give than to receive – in the short-term anyway.|04-14-2015|sagittarius
487|Stop worrying about whether or not you are doing the right thing and live the way you feel is right. You don’t have to make a special effort to impress people today – in fact you don’t have to make an effort at all. It’s time to relax.|04-15-2015|sagittarius
488|Look for a compromise solution to some kind of dispute. Yes, you may honestly believe that you are blameless and that the other party should admit that fact and make concessions but it isn’t going to happen. Meet them halfway. |04-17-2015|sagittarius
489|Today’s new moon in the sympathetic sign of Aries means that all things are possible for you now. Aim high creatively and romantically and don’t doubt for a moment that you will get what you desire. No one will dare to deny you! |04-18-2015|sagittarius
490|Sometimes you need to be tough and sometimes you need to be tender and over the coming week you will need to use both approaches. Make sure you get them the right way round. If not, you will make enemies of just about everyone! |04-19-2015|sagittarius
491|You will be the center of attention for all the right reasons over the next 24 hours. Your wit and your charm will attract others to you like moths to a flame. You know all the right words and all the right tricks to get noticed.|04-20-2015|sagittarius
492|You will find yourself in just the right place at just the right time to do something worthwhile today – that’s worthwhile for yourself and worthwhile for other people too. Make the most of it – it won’t always be this easy.|04-21-2015|sagittarius
493|Like it or not you will have to follow the rules today, because if you deviate from what others think is permissible you could get yourself in a whole load of trouble. Sometimes you have no choice but to toe the line.|04-22-2015|sagittarius
494|You have so much to do but time is limited, so don’t waste even a second on things that are not connected to your long-term ambitions. And don’t worry if you tread on a few toes over the next 24 hours – you can always apologize later.|04-23-2015|sagittarius
495|Whatever barrier may be in front of you it won’t be long before you find a way to break through. Strive to be strong, mentally and emotionally, and before you know it what you thought was an immovable obstacle will begin to shift. |04-24-2015|sagittarius
496|Don’t worry too much if you fall out with a partner or colleague over the next 48 hours as tension has been building up for a while and needs to be released. Come Monday morning you will be the best of friends again. |04-25-2015|sagittarius
497|If someone makes unreasonable demands of you this week you must be strong and let them know you have no intention of doing what they say. What can they do to force you? Absolutely nothing, so there is no need to be afraid. |04-26-2015|sagittarius
498|According to the planets you have been focusing on trivia and missing the big stuff. Your life is your own and you can do as you please, of course, but you will mentally kick yourself later if you look back and see what you might have achieved.|04-27-2015|sagittarius
499|If something you are working on does not seem to be making progress most likely it’s because you are trying too hard. You are at your best when you are relaxed, so slow down and calm down and you’ll master it soon.|04-28-2015|sagittarius
500|You will work extremely hard today and for the rest of the week, not for cash or fame but because you want to prove that a goal you set yourself a while back is possible to reach. If you gain in other ways too – that’s a bonus.|04-29-2015|sagittarius
501|A dispute of some kind will come to the boil over the next few days but in a way that’s good because all these negative feelings are not doing you any favors. Once the air has cleared you can move on again, together or on your own.|04-30-2015|sagittarius
502|Partners and loved ones will have plenty to say for themselves today and not all of it will be music to your ears, but if you are smart you will sit there and listen. Once they have let off steam things will quickly get back to normal.|05-01-2015|sagittarius
503|What you think is a problem is actually an opportunity in disguise. As Mercury, planet of the mind, opposes Saturn in your sign this weekend, you need to look beyond the obvious and see beneath the surface. Find out what is really going on. |05-02-2015|sagittarius
504|Monday’s full moon is likely to play havoc with your confidence but whatever it is that worries you is almost certainly of no real importance. Whatever your position in life, if you believe in yourself then anything, and everything, is possible. |05-03-2015|sagittarius
505|It may appear to others that you are not doing very much but just because you are not active on the outside does not mean you are not active on the inside. On the contrary, that Sagittarius brain of yours is bubbling with new ideas. |05-04-2015|sagittarius
