|horoscope|pub_date|zodiac
347|An unexpected event will disrupt your weekend and to say the least you won’t be happy about it but there is no point screaming and shouting. Stay calm, go with the flow and accept you can’t always have things your own way. |11-22-2014|virgo
348|The best way possible to handle a dispute is to resolutely refuse to come out in favor of one side or the other. If you play favorites this week you risk making the situation even worse than it was before. Sit on the fence –  it’s what fences are for.|11-23-2014|virgo
349|Your thoughts may be far away but the demands of your current situation will soon bring you back to reality. Work hard and catch up on what you have to do and the latter part of the week will be free for fun and games. |11-24-2014|virgo
350|Don’t limit yourself to one particular environment today – get out into the world and see as much as you possibly can. And don’t try to limit friends and relatives if they are determined to break out and try something new. Encourage them.|11-25-2014|virgo
351|Sit back, relax and give your emotional and physical batteries time to recharge. Today’s Mercury-Saturn link is a reminder that life is meant to be fun – and also a warning that if you do too much you will pay for it eventually. |11-26-2014|virgo
352|Make an effort to think “outside the box” today. Sometimes the mental boundaries you set up are far too rigid and need to be broken down, so give yourself permission to think the unthinkable – you may be surprised what you learn.|11-27-2014|virgo
353|Today’s cosmic influences will offer you the chance to break the deadlock in a long-running dispute. There may have been harsh words flying here, there and everywhere but that is now in the past. The question is: can you now go forward together?|11-28-2014|virgo
354|Upheavals on the home front may be annoying but they can also be helpful, especially if they force family members to sit down and discuss their problems. That means you too: keeping negative feelings to yourself won’t help anyone – make them public. |11-29-2014|virgo
355|You may have to disrupt your routine in order to accommodate someone’s social or travel plans and it’s unlikely you will be happy about it. Never mind. If you show willing and help with a smile chances are you’ll get something in return.|11-30-2014|virgo
356|It may not be obvious where a certain situation is taking you but don’t worry – everything will be revealed in time. Trust your instincts over the next few days and never doubt that you are being watched over by positive forces.  |12-01-2014|virgo
357|The planets urge you to focus not on the things you want but on the things you need – and yes, they are different. Take care of the essentials over the next 24 hours and everything else that happens will seem like a bonus.|12-02-2014|virgo
358|The task you have to set yourself may seem daunting or even impossible but it is only your negative attitude that makes it so. You will succeed beyond your wildest dreams, now and in the future, if you have confidence in your own abilities.|12-03-2014|virgo
359|You must control any tendency you may have to go to extremes, especially when involved in demanding physical and mental activities. Balance in all things will pay dividends – you will still be going strong when others are starting to tire. |12-04-2014|virgo
360|Anyone who thinks you lack the killer instinct will have to revise their opinion now that you have a specific target to aim for. Nothing and no one will be allowed to stand in your way – and if your rivals are smart they will stand aside! |12-05-2014|virgo
361|Feelings will be running high this weekend and you will have to work hard not to let the intensity of the situation get to you. Don’t take what others say too seriously. Most likely they don’t mean it and, even if they do, so what?|12-06-2014|virgo
362|Whatever it is you are currently worried about is actually of little significance in the greater scheme of things, so make an effort to put it out of your mind and focus instead on all the good things, and good people, that remain.|12-07-2014|virgo
363|If you find it hard to get your act in gear as the new week begins maybe you should take it as a sign that you are doing something wrong. Or maybe it just means you need an extra day of rest after the exertions of the weekend! |12-08-2014|virgo
364|You will need a great deal of patience over the next 24 hours, especially when dealing with authority figures. No matter how much they provoke you do not lose your temper. Certainly don’t say anything they could use against you later. |12-09-2014|virgo
365|All things are possible for you now Virgo, so set your sights high and don’t stop until you have reached your goal. You will be amazed how easily things come to you and how readily others are to help you realize your plans.|12-10-2014|virgo
366|Don’t let your work get on top of you. There are many ways you can make life easier for yourself and the most obvious is to stop pushing yourself so hard. Everything that needs to be done will get done in its own good time.|12-11-2014|virgo
367|Yes, there are things going on behind the scenes that you know little about but that does not mean they are bad things. According to the planets you have nothing to fear and lots to look forward to, both in your personal life and at work.|12-12-2014|virgo
368|Try to be more understanding this weekend, especially when dealing with people who are in some way down on their luck. Yes, they may have brought it on themselves but that does not mean you should not help them.|12-13-2014|virgo
369|If you don’t protect your own interests over the next few days you may lose something precious. You know who your rivals are and you know what they are after, so it should be a simple matter to fight your corner.|12-14-2014|virgo
370|You seem to be in one of those moods when you are interested only in extremes and according to the planets you will either do something very good or very bad today – there is no middle ground. Either way you will have fun.|12-15-2014|virgo
371|A loved one will be a little too emotional for your tastes today but if you want some peace you are going to have to help them deal with their issues. It should not be too hard: your analytical mind will find a workable solution.|12-16-2014|virgo
372|It’s a long time since you have felt this good and you should certainly make the most of it. If you have a creative or artistic talent you would like to do something major with, now is the time to get serious about it.|12-17-2014|virgo
373|Someone may try to persuade you that a certain course of action is in your interests but you have your doubts. Listen to your instincts and act on what they tell you. Better still, don’t act at all – doing nothing is the best policy by far. |12-18-2014|virgo
374|Someone will get on your nerves in a big way today and if you make it through to the weekend without losing your cool you will have done very well indeed. Chances are they don’t mean it personally – they’re just panicking a bit.|12-19-2014|virgo
375|The Sun’s change of signs this weekend means you are about to embark on one of the most dynamic and creative times of the year, a time when almost anything is possible. Actually that’s not entirely accurate – scrap the word “almost”! |12-20-2014|virgo
376|This is potentially one of the best weeks of the year for you as tomorrow’s new moon in Capricorn takes your confidence to new heights. What you start over the next few days is sure to be a success – so see it through to the end.|12-21-2014|virgo
377|This is one of the best times of the year for trying new things, both in your personal life and at work. Make the most of today’s new moon to branch out creatively and do things that have never been done before – at least not by you! |12-22-2014|virgo
378|There is so much you want to accomplish but if you are smart you will pace yourself sensibly and set realistic goals, both for this week and for the coming new year. Take each day as it comes and live, as far as possible, in the moment. |12-23-2014|virgo
379|Don’t worry too much if you have fallen out with a loved one. A few days from now you will be the best of friends again, so go your own way until then and don’t take it personally if they don’t seem to care. They do really. |12-24-2014|virgo
380|Watch out you don’t say too much and let others in on a secret that you really should have kept to yourself. Secrets inevitably lose their value when everyone knows about them, so zip your mouth and enjoy being one of the few in the know. |12-25-2014|virgo
381|There is something you want to do with your life but it means giving up so much of what you already know. Is it worth it? Can you do it? These are questions that only you can answer. Start giving it some serious thought. |12-26-2014|virgo
382|Why fight your way to the top when you have the charm to get there by a simpler route? Cosmic activity in your fellow Earth sign of Capricorn makes it easy for you to win others round to your way of thinking. |12-27-2014|virgo
383|You have so many things to be thankful for and if you don’t believe that at this particular moment you will believe it in just a few days. Focus on creative activities and affairs of the heart and you will be smiling well into the new year.|12-28-2014|virgo
384|Why do you find it so hard to believe that this is potentially one of the most exciting and rewarding times of the year? Whatever the reason you need to snap out of it because some wonderful opportunities will come your way this week. |12-29-2014|virgo
385|You will be in an open and outgoing mood today but watch out your passion for life does not get the better of you and you say or do something that you may later regret. Thursday’s Mars-Jupiter link warns of a serious falling-out. |12-30-2014|virgo
386|If you feel tied down by obligations you would prefer not to have then now is the time to do something about it. Resolve to be more independent in 2015. Resolve to put your own needs and dreams first. And mean it! |12-31-2014|virgo
387|Your energy levels may be high but don’t take on extra work. The full moon on the 5th will give rise to various options you had not considered – and you won’t be able to take advantage of them if you have too much on your plate already. |01-01-2015|virgo
388|The next few weeks will be special for you as so many of your long-term plans start to bear fruit. Between now and the 20th, when the Sun changes signs, you will do some extraordinary things – extraordinary by other people’s standards anyway. |01-02-2015|virgo
389|You may be exceptionally busy at the moment but the planets warn you need to slow down a bit, or maybe a lot. You can still get just as much done if you plan your days better and waste less time on trivial things. |01-03-2015|virgo
390|Get back on good terms with someone you have fallen out with. Most likely they will need a shoulder to cry on when the moon is full on Monday and if you are there for them then all will be forgiven. |01-04-2015|virgo
391|You need to get tough with someone who seems to delight in placing obstacles in your path. Don’t make a big scene of it, just let them know that if they can’t be a team player then there is no point in their hanging around. |01-06-2015|virgo
392|Something you have spent months trying to get right will solve itself over the next 24 hours. Don’t spend too much time trying to work out where you went wrong, just accept the situation with gratitude and get on with your life. |01-07-2015|virgo
393|The news you receive over the next 24 hours could be good or it could be bad – it depends entirely on how you choose to look at it. Do you see the glass as half full or half empty? Do you even see the glass? |01-08-2015|virgo
394|You are in one of those moods where you will happily do anything for anyone. Most people will appreciate your kindness but one individual may try to take advantage of it. Be generous by all means but try not to be gullible.|01-10-2015|virgo
395|You could find yourself locked in some kind of dispute during the early part of the week and you will simply refuse to back down. But neither will the other side and you may have no alternative but to bring your partnership to an end. |01-11-2015|virgo
396|Partnerships of one kind or another will feature over the next few days and even if you are the kind of Virgo who prefers to work alone it will pay you to join forces with someone who shares your ambitions. Together you can get it done. |01-12-2015|virgo
397|If you allow yourself to get submerged in details, whether in your personal life or at work, over the next 24 hours you will almost certainly miss something big. Take a few steps back and try to see the bigger picture. |01-13-2015|virgo
398|A little of what you fancy today will do you the world of good. Don’t listen to those who say it is wrong to enjoy yourself when so many others are finding it tough – that’s nonsense. Show the world how easy it is to have fun. |01-14-2015|virgo
399|There is a bit of tension in the air at the moment and partners and colleagues could be difficult to deal with over the next 24 hours. Don’t overreact and say or do things that make matters worse – this is only a passing phase. |01-15-2015|virgo
400|There is something you have wanted to do for many years but for one reason or another never quite got around to. Now the universe is making it easy for you to get started on it. Don’t hesitate – it’s never too late.|01-16-2015|virgo
401|This is an extremely positive time for you and all manner of things are possible. But it is also a time when you may clash with someone in a position of authority. Under no circumstances back down. You have right on your side. |01-17-2015|virgo
402|The Sun moves into one of the more serious areas of your chart in a couple of days time. Does that mean you will no longer have fun? Of course not. But you will have to focus more on work and health issues.|01-18-2015|virgo
403|You take your responsibilities seriously, which is good, but if you focus on them to the exclusion of everything else today you could miss out on a fun time. All work and no play is rarely a good idea, not even for a Virgo.|01-19-2015|virgo
404|The Sun moves from one of the more serious areas of your chart today but that does not mean you can no longer have fun. You will, however, have to focus more on work and health issues over the days and weeks to come. |01-20-2015|virgo
405|If you make a move without asking your partner’s permission today you may never hear the last of it. Whatever you want to do today be smart and clear it with your nearest and dearest first. Anything for a peaceful life! |01-21-2015|virgo
406|Don’t make any hard or fast plans for the next 24 hours because they are sure to change. If a partner or colleague insists that you change direction, agree with them. It will only be an issue if you make it an issue.|01-22-2015|virgo
407|Be careful what you spend your money on today because if you waste it on things you don’t really need you will find yourself short of cash when there is something you do need at the turn of the month. Be frugal.|01-23-2015|virgo
408|If you are not in the mood for work this weekend then don’t force yourself. No matter how urgent the tasks that demand your attention appear to be they can, in fact, be safely put off until the early part of next week. |01-24-2015|virgo
409|Make it easy for others to approach you this coming week, because what they have to say or show you could be of huge importance. Sometimes you put on a fierce face without knowing it and it tends to scare people away. |01-25-2015|virgo
410|This may be a confusing day as the signals you get from colleagues and employers are jumbled to say the least. Your best course of action is to ignore their words and focus on their body language – it will tell you what you need to know. |01-26-2015|virgo
411|You seem prone to silly fears and fantasies at the moment and that could be a problem today. Wherever you go, whatever you do and whoever you deal with rest assured you will be protected, so don’t let your imagination run riot.|01-27-2015|virgo
412|Someone who never seems to stop complaining is beginning to get on your nerves and at some point today you will have to confront them. Let them know in no uncertain terms that you’ve had enough and they should do their whining elsewhere.|01-28-2015|virgo
413|Try not to make a big issue of something that is really quite trivial. If you are having problems on the work front take it as a sign that you are doing something wrong and make the necessary adjustments. Stay calm and make it work. |01-29-2015|virgo
414|According to the planets you can do a lot of people a lot of good but only if you join forces with those who share your opinions and beliefs and focus on the same goals. Yes, you can change the world – if you all act together. |01-30-2015|virgo
415|Don’t try too hard to impress loved ones this weekend because your efforts will most likely be wasted. They have a lot on their minds at the moment so do what you have to do and do it well – but don’t expect lots of praise.|01-31-2015|virgo
416|Be careful what you allow yourself to think this week because your imagination is extremely powerful at the moment. The things you think now will in some way or other come true later on, so be happy and positive at all times.|02-01-2015|virgo
417|Are you inspired by other people’s successes, or do they make you envious? Actually it does not matter which it is because either way it will motivate you to do more yourself. This can be a time of real achievement.|02-02-2015|virgo
418|If you let your worries get out of hand today it may stop you from taking any kind of action and once you stop you will find it hard to get going again. The best way to deal with doubts and fears is to ignore them. |02-03-2015|virgo
419|You seem to be in two minds about what you should be doing. Of course, that is nothing unusual for a Virgo but today is different because you know that you have to make a quick decision, even if it means flipping a coin.|02-04-2015|virgo
420|You seem to believe that everyone is as honest as you. It would be nice if it was true but it isn’t and what happens today will open your eyes to that fact in a big way. Deals of all kinds should always be made in writing. |02-05-2015|virgo
421|You may not be able to get into the swing of things socially today but that’s okay. You need to spend time with your thoughts and once you have made sense of them you will be the life and soul of the party again.|02-06-2015|virgo
422|Put all thoughts of getting back at someone out of your head. Aim to get along with everyone you meet. It does not have to be you against the world. It does not have to be you against anyone. Lighten up, it’s life.|02-07-2015|virgo
423|If someone offers you something for nothing this week you should be suspicious. Almost certainly they want to do you a favor now so they can ask a favor of you later on. That should set alarm bells ringing. You’re being set up. |02-08-2015|virgo
424|If you need to communicate with employers or other important people now is the time. You will find it easy to put across your ideas and make a good impression. But don’t try too hard – make it seem as if it all comes naturally. |02-09-2015|virgo
425|Push ahead with your number one plan, no matter how many people say you must be either mad or bad. The real reason certain people oppose you is that they are scared you will show them up – and they’re right, you will.|02-10-2015|virgo
426|Tie up loose ends and make sure you have not missed any small but important details. Partnerships and relationships will be under increasingly important stars as the month moves on, so clear the decks for action now. |02-11-2015|virgo
427|Don’t push yourself too hard over the next 24 hours. Friends and family members will quite happily share the burden of what you want to do, so spread the load a bit. Work-wise, make this a day of planning rather than doing.|02-13-2015|virgo
428|Some people stick by you through good times and bad but others quit at the first sign of trouble. What happens today will make it clear who your true friends are and it will cheer you to discover that so many want to help you.|02-14-2015|virgo
429|As the Sun moves into the relationship sector of your chart this week you will find it much easier to let partners and loved ones know how you feel. The words you found so hard to say a few days ago will now flow off your tongue. |02-15-2015|virgo
430|Creative activities are under brilliant stars at the moment, as are affairs of the heart. In each of these areas your life will be transformed over the coming week, so be upbeat and be on the lookout for the next big opportunity. |02-16-2015|virgo
431|You may think you know everything about someone you love but they will do something today that makes you realize there is a lot about them you still don’t understand. Is that such a bad thing? It keeps your relationship interesting. |02-17-2015|virgo
432|As the Sun moves into the relationship area of your chart today you will need to start working more closely with certain individuals. You may not like everyone you have to do business with but in the long-term it will be worth it.|02-18-2015|virgo
433|You may disagree with someone’s opinions today but you would still be wise to listen to what they have to say. It could be they know something that you do not, something that could make all the difference to your future.|02-19-2015|virgo
434|A financial opportunity of some kind is certainly worth pursuing but the planets warn it may not be quite as wonderful as you’ve been lead to believe. At the very least there will be a lot of work involved. Are you happy with that?|02-20-2015|virgo
435|Don’t pull your punches this weekend: tell others exactly what you think and, if certain people don’t like it, that’s just too bad. On the other hand, try not to be offensive for the sake of it. Why makes enemies when you don’t have to? |02-21-2015|virgo
436|If you are serious about getting things done over the coming week then you must make an effort to consult partners and colleagues first. If you need to ask for financial support wait until Mars links to Saturn on Thursday. |02-22-2015|virgo
437|With the Sun at right angles to Saturn you will have to give ground in some way. Compromise is not an option, it’s essential. There are times when you have no choice but to work as part of a team, and this is one of them.|02-23-2015|virgo
438|Don’t let anyone pressure you into making a hasty decision today, especially as it will be you who gets the blame if it all goes wrong. Know your own mind and don’t worry that you might upset important people. You’re important too.|02-24-2015|virgo
439|This is a good time for partnerships in general and affairs of the heart in particular, so forget about all the things that went wrong in the past and start thinking about all the wonderful things that will go right in the future. |02-25-2015|virgo
440|You seem to believe that the universe is against you but that simply is not true. Just because you have fallen out with a friend or loved one over something minor does not mean it’s the end of the world. It’s not even the end of the week!|02-26-2015|virgo
441|You will probably trust what you are told on the work front today, simply because the person doing the telling is someone you look up to. However, according to the planets they have got it wrong and you may not look up to them much longer.|02-27-2015|virgo
442|You seem a bit worried about your cash flow situation at the moment. In a way that’s good because it means you are less likely to make important decisions concerning your finances or business arrangements. Give it time and see how things develop.|02-28-2015|virgo
443|You won’t be much in the mood for socializing over the next few days but that’s okay because there are more serious things you should be focusing on. You may even have to bribe certain people to leave you alone. The cost will be worth it. |03-01-2015|virgo
444|Not even a Virgo knows all the answers (though you like to think you do) and what you discover today is sure to take you by surprise. It should also make you wonder how many other issues you know less about than you imagined. |03-02-2015|virgo
445|You more you try to break free of restrictions the more they seem to hold you back. Okay, so that may have been how it was in the past but it need not be that way now. Make an extra special effort to regain your independence.|03-03-2015|virgo
446|Don’t waste time getting other people’s opinions about what you intend to do. Just get on and do it and let the chips fall where they will. There will always be critics, of course, but you are under no obligation to listen to them.|03-04-2015|virgo
447|Stick with the facts today, even if the facts are not as thrilling as you would like them to be. The planets warn if you embellish the truth in any way, shape or form you will be found out and it will be embarrassing.|03-05-2015|virgo
448|With the Sun and Pluto linking across favorable areas of your chart today it may seem as if you cannot lose. But Pluto can be a deceptive influence, so it might be wise not to push your luck, especially when dealing with authority figures.|03-06-2015|virgo
449|You may not get a lot done work-wise this weekend but that’s okay. Even a Virgo needs to slow down, even slack off, once in a while and the less you do now the more successful the coming week is likely to be.|03-07-2015|virgo
450|A money matter needs to be dealt with urgently and the planets will help you make the kind of difficult decisions that you so often try to avoid. At some stage you will have to get tough with so-called partners who are no help at all.|03-08-2015|virgo
451|You have been playing a number of roles in recent weeks but you need to remember that they are make believe and not reality. The most likely reason you have been wearing a mask is to confuse people, but don’t let it confuse you too. |03-09-2015|virgo
452|You may be logical by nature but try not to be too rational in your thinking today because it will limit you to a smaller range of possibilities. If you want something enough you will find a way to get it, even if logic says it can’t be done.|03-10-2015|virgo
453|Others will respond to you extremely well today – it’s as if they are making a special effort to be nice to you. Take advantage of the situation by telling them what it is you need. They will go out of their way to get it for you.|03-11-2015|virgo
454|The time has come to admit that a partnership or relationship is not working out as well as you expected. It’s no big deal, and it is certainly not your fault. Some people you can do business with and some people you cannot. That’s life.|03-12-2015|virgo
455|What you say next is important but not as important as the way you choose to say it. You may intend your remarks to be helpful but if your words sound harsh others may get the impression that you are being critical for no good reason.|03-13-2015|virgo
456|As from this weekend a relationship that has been going through a tough time will start to get easier for both of you. There will still be a number of highly personal issues that need to be resolved but at least now you are working together.|03-14-2015|virgo
457|Strive to stay calm over the next few days. If you let your anger show it will only encourage those whose main joy in life seems to be trying to upset you. The best way to beat them is to not let their negativity get to you. |03-15-2015|virgo
458|Stay calm, be patient and don’t try to force the pace. You have to accept that, where your work is concerned, you have no choice but to wait while others catch up. However, where your love life is concerned, by all means race ahead. |03-16-2015|virgo
459|As from today you will find it easier to talk to work colleagues without some kind of fight breaking out. Thanks to Venus moving into one of the more positive areas of your chart you won’t be at each others’ throats all the time.|03-17-2015|virgo
460|With Mercury, your ruler, overshadowed by Neptune today you need to be careful when dealing with other people. You especially need to be careful if they flatter you because that means they are after something you won’t want to part with.|03-18-2015|virgo
461|An upheaval of some kind is likely over the next two or three days and there is precious little you can do about it. Actually, if you keep your wits about you and keep your emotions in check you could gain from someone else’s loss. |03-19-2015|virgo
462|Over the past few weeks the emphasis has been on partnerships of an emotional nature but as from today it will shift to partnerships of a business or financial nature. In short: treat other people’s money as carefully as your own. |03-20-2015|virgo
463|Sometimes you can have too many choices and that seems to be the problem at the moment. Be that as it may you know what you must do and you know you must do it immediately. It’s time to get tough, especially with yourself. |03-21-2015|virgo
464|Life is too short to worry about things that may never happen, so banish negative thoughts and act as if you cannot fail. A positive mental attitude will bring positive things your way over the coming week. Let others do the worrying. |03-22-2015|virgo
465|You may feel trapped by certain obligations but the fact is you made promises to people who believe in you and now you must keep them. If you don’t, your reputation could suffer damage it takes many months to repair.|03-23-2015|virgo
466|If you need to get away from your current environment now is the time to start making plans. You may not be able to get away immediately but what you decide today will make it easier for you to make your escape later on.|03-24-2015|virgo
467|Something will happen over the next 24 hours that gives you the opportunity to show how tough you can be. Flex your muscles, both physical and mental, and make sure those you deal with know you should never be taken for granted. |03-25-2015|virgo
468|If someone says you should not be concerned about what is going on in your social circle you will go out of your way to find out more – and what you discover will astound you. No wonder they tried to keep it a secret!|03-26-2015|virgo
469|If you admit you need help today you will be overwhelmed by offers of assistance. But don’t take the easy way out and let friends and colleagues do everything for you. The last thing you need is to become dependent on them.|03-27-2015|virgo
470|Something will happen this weekend that disrupts the way you look at the world and forces you to question your deepest beliefs. It may not be an easy experience but it will do you good. In future, try not to believe everything the “experts” tell you.|03-28-2015|virgo
471|Don’t waste time and energy arguing with others over trivial issues – there are more important things you could be thinking about. Put your health and wellbeing first now because soon you will have to make some much-needed lifestyle changes. |03-29-2015|virgo
472|Nothing truly happens by chance and if you keep that thought in mind today you will be able to make sense of something that leaves others baffled. Most people can’t see the connection between cause and effect – but you’re not most people. |03-30-2015|virgo
473|Don’t visit the same old places today: go somewhere different, ideally to a venue where there is a bit of life. With Mars moving into the most adventurous area of your chart you will be at your best when on the move. |03-31-2015|virgo
474|The planets are very much on your side at the moment. Mars, especially, is urging you to take a few risks and show the world what you are capable of. The powers that be will respect you more if you fight for what you believe in.|04-01-2015|virgo
475|Don’t wait for others to make decisions for you: make them yourself and, if anyone disapproves, so what? Anyone who thinks you can be intimidated and told what to do is in for the shock of their lives over the next few days.|04-02-2015|virgo
476|Worry less about how you get along with people in positions of power and more about how you get along with people who are important to you on a personal level. Family relationships must always come ahead of your career.|04-03-2015|virgo
477|If you must take risks with money this weekend make sure you have a get-out clause. Today’s lunar eclipse warns you are likely to come off second best in deals involving cash. You have enough debts already – don’t make things worse.|04-04-2015|virgo
478|Cosmic activity in one of the more sensitive areas of your chart means you won’t be so outgoing and expressive over the next few days. If you need to be by yourself for a while then do it and don’t feel guilty about it. |04-05-2015|virgo
479|Look in the mirror and be honest about what you see. If you can do that today then you will put yourself at an advantage when dealing with people who are not so honest about their own faults and failings – which is just about everyone! |04-06-2015|virgo
480|If someone annoys you today you will react in a way that surprises a few people – and scares a few more! Yes, of course, you will regret it tomorrow when you have calmed down but sometimes it’s good to get angry.|04-07-2015|virgo
481|This could be a confusing day in that something is so obviously going right for you now but you still feel it could fall apart at any moment. Stop worrying about what the future may bring and start living in the moment.|04-08-2015|virgo
482|If you get the urge to try something different over the next 24 hours then by all means follow your instincts. Leo may be a “fixed” sign but you’re not as set in your ways as some people think – in fact you can be quite adventurous.|04-09-2015|virgo
483|You need to make your peace with someone you have fallen out with in recent weeks. The planets suggest that if you make the effort you won’t be disappointed. Be nice to others now and you will benefit in unexpected ways later on.|04-10-2015|virgo
484|If you want to move up in the world you must make more of an effort to impress employers and other important people. But don’t make your effort too much of an effort: they will be more impressed if you make it look easy.|04-11-2015|virgo
485|Other people cannot give you success and security – these are things that only you can bring into your life. What happens today will give you the chance to question if you are on the right track. If you’re not, then start making changes. |04-13-2015|virgo
486|You will enjoy yourself more if you are on the move. It may still be early in the week but if you can arrange a trip to some place you have never been to before you should do so as it will open your mind to new possibilities.|04-14-2015|virgo
487|Career matters are under favorable stars at the moment, so be positive and positive things will occur. Attitude is everything: if colleagues and employers sense that you are serious about your aims then they will be serious about them as well.|04-15-2015|virgo
488|Life may not be a bundle of fun at the moment but don’t worry about it. The Sun moves in your favor in a few days time and once it does the smile will return to your face. It’s all good – or it will be very soon. |04-17-2015|virgo
489|Try not to attach too much importance to material things. Yes, you could lose something over the next 48 hours but in the greater scheme of things it is of no real importance. You may even be better off without it.|04-18-2015|virgo
490|So many new opportunities will come your way when the Sun moves into your fellow Earth sign of Taurus tomorrow. Make each and every one of them count. Sheer force of personality will get you where you want to go. |04-19-2015|virgo
491|One way or another you will get what you want over the next 24 hours. However, you will get it quicker and easier if you avoid strong arm tactics and use charm and persuasion to win rivals over. Make friends, not enemies.|04-20-2015|virgo
492|You must question everything you hear today, because the planets warn that some of the things you will be told are designed to mislead you rather than inform you. You don’t need others’ opinions – you can see what’s going on for yourself.|04-21-2015|virgo
493|You can expect something wonderful to happen today. Most likely news from afar will inspire you to believe that the good days are back at last and it won’t be long before there is even more evidence of that. Start planning your next vacation.|04-22-2015|virgo
494|If your intuition tells you to follow a certain course of action then do so even if everyone else thinks you are mad. When that little voice inside your head starts talking you really must listen – and close your ears to everything else.|04-23-2015|virgo
495|It may be easy to change things but before you start moving this here and that there ask yourself if it is necessary. Chances are you will be changing not because you want to but because you think it is expected of you. It isn’t, so don’t.|04-24-2015|virgo
496|You may have gone to extremes of late but now you realize that compromise is necessary. The planets urge you to seek help from those you love and trust, because their input could be the difference between failure and success. |04-25-2015|virgo
497|You seem incredibly decisive now and during the early part of the week you will be making calls left, right and center. They won’t always be correct but your self-belief is such that few, if any, will dare point out your mistakes.|04-26-2015|virgo
498|Your sixth sense is telling you that something is wrong with your life and needs to be fixed. So what are you waiting for? There will be a lot of upheavals over the next few days – use them to disguise your own mini revolution.|04-27-2015|virgo
499|Nothing is beyond you now and if you put your mind to it you can reach new heights over the next week or so. This is also a good time to go back and try again at something you failed at earlier in the year.|04-28-2015|virgo
500|Is it really possible that so many good things are happening and that so much is going your way at the moment? Yes, of course it is, and they will continue to go your way so long as you believe that you deserve it.|04-29-2015|virgo
501|Career matters will take a turn for the better over the next few days but to make the most of events you will need a positive attitude. Get rid of those feelings of inferiority and get ready to show the world what you can do.|04-30-2015|virgo
502|If you are not making career plans then you should be. Don’t think only in terms of earning money and moving up the corporate ladder, think too about making a difference. Find ways to help those who are less fortunate than you. |05-01-2015|virgo
503|Someone you work or socialize with requires your assistance and you must do what you can to help them. You may not owe them anything as such but your kind heart won’t let you ignore their suffering. You’re nice like that. |05-02-2015|virgo
504|Your best course of action now is to ignore what your rivals and enemies are saying and do what you know deep down to be right. Actually that’s the best course of action at any time but it is doubly important that you don’t hesitate now|05-03-2015|virgo
505|The worst possible thing you can do now is to try to conform to the kind of image you think others have of you. You are who you are for a reason, so forget about what friends and family members expect of you and just be yourself. |05-04-2015|virgo
506|Don’t overdo it physically today. It may be true that no effort is too much for you while the Sun moves through your fellow Earth sign of Taurus but you have limits like everyone else and if you go too far you could regret it.|05-05-2015|virgo
507|You have your doubts about a plan or project that everyone else seems enthusiastic about and if you are smart you will speak up and start a debate. It could well be the case that your sharp mind has seen a flaw that others have missed. |05-06-2015|virgo
508|The order of the day according to the cosmos is to have as much fun as is humanly possible. You have been working far too hard of late. You have been far too stressed. If you’re not smiling then you are doing it wrong.|05-07-2015|virgo
509|Chances are you will be forced to stay where you are today, even though you would much rather be on the move. That might sound like bad news but the planets indicate it could be a blessing in disguise. Stay home and keep a low profile. |05-08-2015|virgo
510|You will be tempted to go to extremes this weekend but the planets warn you will regret it if you do. Tread carefully when dealing with anyone who has a claim on your loyalty – it could be a claim you don’t want them to have.|05-09-2015|virgo
511|Life is too short to worry about what others might think, so do what makes you feel good and, if certain people throw up their hands in horror, take it as a sign that you are on the right track. The last thing you want is their support. |05-10-2015|virgo
512|There is something you want to do but your instincts tell you it won’t go down well with certain people. That’s settled then: you are going to do it! You are in one of those moods when you enjoy causing a bit of chaos. |05-11-2015|virgo
513|If you approach someone in a position of authority over the next 24 hours you are sure to get a positive response. They may not give you everything you ask for but they will give you what you need most – exceedingly good advice.|05-12-2015|virgo
514|Play it cool today and don’t worry that others may be doing better or getting paid more than you. It is always a mistake to compare yourself to colleagues and rivals and it would be even more of a mistake today. Your time will come.|05-13-2015|virgo
515|Do not say anything you suspect may not be true. The words may not have come from you originally – you are merely passing them along – but the planets warn it is you who will take the blame. Never trade in gossip or hearsay.|05-14-2015|virgo
516|You have to tell someone you like something that you know is going to hurt their feelings. Get it over with quickly. Say what you have to say and don’t pause for breath. One day they will thank you for being so honest.|05-15-2015|virgo
517|Minor doubts could stop you taking advantage of some kind of offer or opening this weekend and that would be a shame. According to the planets you have nothing to fear, so stop worrying and start taking a few risks.|05-16-2015|virgo
518|Because the approaching new moon takes place in the sympathetic sign of Taurus you can go where you want to go and do what you want to do over the next two or three days. So, what are you waiting for? Map out a route. |05-17-2015|virgo
519|You will be remarkably outspoken today and anyone who does not want to hear the truth had better put their hands over their ears. You don’t care about hurting the feelings of certain people – in fact they are the ones who need shaking up. |05-18-2015|virgo
520|The plans you make over the next few days may have to be revised in the light of new information come next weekend, so don’t make them too binding. Remember: there is a world of difference between creative thinking and wishful thinking.|05-19-2015|virgo
521|As the Sun crosses the career angle of your chart tomorrow the next two or three days are going to be extremely important for your ambitions. If ever there was a time to sets your sights higher that time is now. Be the best.|05-20-2015|virgo
522|Try not to think of everything that happens in terms of win or lose. With the Sun crossing the career angle of your chart today you are sure to be more competitive than usual but you don’t have to take it to extremes.|05-21-2015|virgo
523|You must not allow your personal feelings to interfere with what needs to be done on the work front today. Some things are business and some things are personal and if you don’t know the difference it’s about time you learned. |05-22-2015|virgo
