|horoscope|pub_date|zodiac
349|What you want to do and what you are expected to do may be different things but if you are smart you will find ways to combine duty and pleasure. Do you enjoy what you do, or do you do what you enjoy? Do both!  |11-24-2014|leo
350|You like to be free to do things on the spur of the moment and nothing will stop you from following your instincts over the next 24 hours. Just make sure you don’t go too far and follow them to a place you cannot get back from! |11-25-2014|leo
351|The main thing to remember today is that a loved one does not mean the negative things they have been saying. Like you they are under a lot of pressure at the moment and that inevitably affects the way they speak and act. |11-26-2014|leo
352|Make a wish today, because there is every chance it will come true. You may not get what you want immediately but the planets indicate that by the start of next week you will see a major, and better, change to your fortunes.|11-27-2014|leo
353|If a friend or work colleague asks you to do something you believe is unethical you must refuse, even if you feel you owe them a favor. The best favor you can do them by far is pointing out why they need to rethink their attitude.|11-28-2014|leo
354|The Sun in Sagittarius will provide you with new openings and opportunities and all you have to do is take advantage of them. Creatively this is a wonderful time of year for you, so be bold and make a start on that big project you’ve been planning.  |11-29-2014|leo
355|Over the next few days you will get the opportunity to put right something that has been wrong for months, maybe years. You may have to act in a provocative manner when Mars changes signs on Thursday but it’s in a good cause.|11-30-2014|leo
356|Now is the time to get started on a task you have been avoiding. With Mars and Saturn on good terms today you will find it easy to concentrate and before you know it the job will be done. Then it’s on to the fun stuff. |12-01-2014|leo
357|You don’t have to be nice for the sake of it, and you certainly don’t have to be nice if you feel that someone is trying to hustle you. The planets indicate that the best way to protect yourself is to go on the attack. Not tomorrow – now!  |12-02-2014|leo
358|The best way to deal with a money worry is to ignore it completely. Focus your mind on partnerships instead and you will find there is plenty to be positive about. A romantic relationship is about to enter a more passionate phase.|12-03-2014|leo
359|You can perform an important service for a work colleague today, a service that will put them in your debt. You will help them out of the kindness of your heart, of course, but it’s nice to know you can call on a favor in return. |12-04-2014|leo
360|You may be easygoing by nature but the approaching full moon warns you need to stay sharp over the next 48 hours. Also, don’t say things just to make others feel good – be true to yourself and express what you really believe. |12-05-2014|leo
361|The reason you have not been getting along with a certain person is because you have been trying too hard to impress them. Shouldn’t it be the other way around? You’re a Leo which, among other things, means they should try to impress you!|12-06-2014|leo
362|As Jupiter turns retrograde in your sign on Monday you must do things strictly by the book. There are certain rules and regulations that must be followed and if you try to cut corners you could upset some very important people. Not good.|12-07-2014|leo
363|There are so many cosmic influences working in your favor now that you can’t help but feel delighted with life. However, as luck planet Jupiter turns retrograde in your sign today don’t take too much for granted. Circumstances can change fast.|12-08-2014|leo
364|Be enthusiastic about what you have to do today. Even if it is the last thing you want to be doing you have no choice but to see it through to the end, so you might as well enjoy it. Find ways to get inspired. |12-09-2014|leo
365|You have so many good ideas swirling around inside your head but how many of them will amount to anything? If you are not sure which of your ideas have selling potential don’t be afraid to ask someone who is likely to know.|12-10-2014|leo
366|Put your own needs first today and don’t feel in the least bit guilty about it. Some people may say you are selfish, and maybe you are, but what of it? You have desires like everyone else – and every right to satisfy them. |12-11-2014|leo
367|Use your time and energy wisely today. It does not matter how much work you have to get through before the weekend you must not finish what you have to do too quickly. Get it right the first time, no matter how long it takes.|12-12-2014|leo
368|If you have secret feelings for someone you are advised to keep them a secret, at least for the time being. Most likely they feel the same way about you but both of you have other duties to take care of this weekend.|12-13-2014|leo
369|Someone you don’t much like will rub you up the wrong way in a big way this week. Will you lose your temper? Of course you will and you are right to do so. Once they see how angry you are they will stay out of your way.|12-14-2014|leo
370|If someone annoys you over the next two or three days they are sure to regret it. You are in no mood to turn away from trouble or turn the other cheek, in fact you will go out of your way to even the scores. Watch out world!|12-15-2014|leo
371|If you give the impression that you are anxious for success you could attract the attention of those who know how to play on your greed. Also, watch out your ego does not mislead you. Sometimes you can be a bit too sure of yourself.|12-16-2014|leo
372|You seem to be in one of your upbeat moods at the moment, which is great, but the planets warn you could be a bit too optimistic for your own good. Remember, if you start something new you must see it through to the end.|12-17-2014|leo
373|Let matters develop at their own pace today, especially on the work front where things are moving so fast that there is no point in trying to change them. Just keep an eye on what happens and be ready to act when the time is right. |12-18-2014|leo
374|Someone in a position of authority will flex their muscles and demand that you do things you don’t want to do. Go along with what they want for now but start making plans to put some distance between you early in the new year.|12-19-2014|leo
375|Take care of yourself this weekend, especially if you have been burning the candle at both ends again. The planets indicate that you need a rest after the feverish activity of recent weeks. Nothing is more important than your health. |12-20-2014|leo
376|Tomorrow’s new moon will in some way or other encourage you to improve your techniques and procedures. They may have worked for you up until now but time waits for no one and if you want to stay relevant you’ve got to move on.|12-21-2014|leo
377|You need to break free of routines and habits that hold you back from realizing your potential and today’s new moon will help. Forget about the little things and look at the big picture over the next 24 hours. There’s a good chance you will like what you see. |12-22-2014|leo
378|A breakthrough of some sort is about to occur and come the start of the new year you will be milking the applause. Your rivals may say you have been lucky but luck has nothing to do with it – you just worked harder than they did. |12-23-2014|leo
379|Try to build bridges to people you don’t always get along with. Just because you have different outlooks on life does not mean you cannot be friends, or at least friendly acquaintances. Strangely, opposites often work well together. |12-24-2014|leo
380|Yesterday you were quiet and reserved. Today you are partying as if there is no tomorrow. Only a Leo can go from one extreme to the other so easily and so quickly. What will you be doing tomorrow? Recovering most likely! |12-25-2014|leo
381|If someone in a position of authority wants you to do something for them today then most likely you will have no choice in the matter. You can however choose how good a job you do. Make it the best thing you’ve ever done. |12-26-2014|leo
382|Difficult decisions will be easier to make over the next 48 hours. In fact, what seemed such a hard call yesterday won’t seem in the least bit difficult today, a sure sign that your outlook has changed for the better. |12-27-2014|leo
383|Try not to work too hard over the next two or three days or you may have to take an extended break early in the new year. Map out a gentle schedule and stick to it no matter how much others may try to make you do more.|12-28-2014|leo
384|According to the planets you have precious little to worry about but you may have to trick your mind into believing that is so. Focus only on good things over the next 24 hours – and good things will be more likely to happen.|12-29-2014|leo
385|If you find yourself being nudged in a new direction over the next few days don’t try to resist. Despite what some people might tell you anything and everything is possible for you now, so start the new year with total self-belief. |12-30-2014|leo
386|You don’t have to work harder and longer to get something completed before the new year begins. There is no reason why you should work yourself into the ground just because you are falling behind. You’ll catch up – you always do.|12-31-2014|leo
387|Partnership matters will go well in the opening days of the new year and they will go even better if you stop trying to be the boss and treat friends, relatives and loved ones as equals. You don’t actually have to believe they are though. |01-01-2015|leo
388|The next couple of days will be challenging, especially on the work front where events beyond your control will frustrate you and make you start thinking that you might be happier elsewhere. Maybe this is the wake-up call you need. |01-02-2015|leo
389|Whatever fights and feuds you’ve had with partners and work colleagues and loved ones in recent weeks put them behind you now and get on with your life. Forgive and forget and move on – not for their benefit but for your own. |01-03-2015|leo
390|Stop worrying about work issues and focus on having a good time. Affairs of the heart are well starred at the moment and with one special person you are sure to be flavor of the month, for a day or two at least.|01-04-2015|leo
391|If you think you have to come first or be best at everything you may end up exhausted. Cosmic activity in the wellbeing area of your chart urges you to recognize that the important thing is not the winning but the taking part.|01-05-2015|leo
392|Dealing with other people’s problems will take up a large slice of your time today and while it may be a bore it will also put you in the good books of people whose help you may need in the future. Good deeds are always repaid.|01-06-2015|leo
393|Form a picture in your mind of where you would like to be a year from now and then start doing the things that will make it happen. All things are possible but you still need to look and plan ahead. |01-07-2015|leo
394|If you find yourself arguing with someone over a contentious issue today you must stick closely to the facts. If you try to bend the truth in any way, shape or form they will find out and it will most likely ruin your case. |01-08-2015|leo
395|Take no notice if a friend or work colleague tries to terrify you with tales of what might go wrong. According to the planets most things will go your way over the next 24 hours and the few things that don’t can’t hurt you. |01-09-2015|leo
396|It’s okay to play down differences and find ways to compromise but don’t go too far and give others the impression that you are weak. If you want peace and quiet this weekend you may have to kick up a fuss to get it.|01-10-2015|leo
397|As Mars moves into one of the more intense areas of your chart on Monday it’s quite likely you will be suspicious of certain people for no good reason. Yes, maybe they are after your money, but more likely you are imagining things.|01-11-2015|leo
398|You need to think long-term rather than merely aim for short-term gain. That applies in particular to business and professional matters. Forget about making a quick buck – the more you plan ahead the better off you will eventually be. |01-12-2015|leo
399|You may be tempted to get involved with something that appeals to your adventurous nature but can you be sure it will work out okay? No you can’t is the answer to that one, but if you knew it would then it wouldn’t be so much fun! |01-13-2015|leo
400|You are advised not to take money issues too seriously today, not because they don’t matter but because you may well be looking at them from completely the wrong angle. You won’t lose anything by biding your time. You may even gain.|01-14-2015|leo
401|If someone annoys you today – and chances are they will – you won’t hesitate to challenge them. The bad news is they could turn out to be a tougher nut to crack than you expected. Maybe you should just ignore them instead. |01-15-2015|leo
402|If someone tries to belittle your efforts over the next 24 hours it can only be because they are jealous of your ability to get things done. They are also jealous of your flamboyant style and the way (almost) everyone loves you.|01-16-2015|leo
403|If you find yourself at odds with someone you live or work with this weekend don’t make a big deal of it. Chances are it’s just a trivial difference and can easily be smoothed over. Neither of you really wants a fight. |01-17-2015|leo
404|There is no point trying to keep secrets from loved ones, not when they know half the story already. When the Sun moves into the partnership area of your chart on Tuesday you will have to come clean about what you’ve been up to.|01-18-2015|leo
405|It is quite likely that you will have a heated difference of opinion with someone today and you must not back down. Others will respect you more if you stand up for yourself, whether or not your opinion is factually correct. |01-19-2015|leo
406|There is no point trying to keep secrets from loved ones because they know you too well and can sense when you are trying to hide something. Come clean about what it is you have been up to. Chances are they won’t mind at all. |01-20-2015|leo
407|The planets urge you to keep a low profile today because if you call attention to yourself in your usual Leo way someone may decide to make a target of you. Let others speak up and take the flak for a change.|01-21-2015|leo
408|No matter how much you might like your heart to rule your head today you must not let it. Where money matters are concerned you must push personal feelings to one side and do what’s best for your long-term interests.|01-22-2015|leo
409|There is a ruthlessness about you at the moment, especially in partnership matters where you have no intention of letting anyone, not even those you love, take advantage of your feelings. Try not to be too hard-hearted though.|01-23-2015|leo
410|It does not matter how much the odds are against you over the next 48 hours you will come out ahead of the game. Anyone who doubts that Leo is the most competitive sign of the zodiac won’t doubt it much longer! |01-24-2015|leo
411|You will gain a lot of respect among the people who matter this week if you put personal feelings to one side and act for the good of the group. Chances are you will also gain financially towards the end of the week. |01-25-2015|leo
412|Try not to dwell on negative news as the week begins, especially if it involves someone you care for. According to the planets you are taking the situation far too seriously, certainly more seriously than anyone else is taking it. |01-26-2015|leo
413|You will get the chance to improve your position today but because your good fortune comes at someone else’s expense you may hesitate to take advantage of it. That’s very noble of you but not very smart. There are always winners and losers.|01-27-2015|leo
414|Don’t leave friends and family members guessing about what it is you expect of them. This is one of those times when you must spell things out in words of three syllables or less. It may make them look stupid but you cannot afford misunderstandings. |01-28-2015|leo
415|You will either draw closer to someone today or you will drift so far apart that you are unlikely ever to get back together again. Partnerships of all kinds are going through changes. In the long-term they will be changes for the better. |01-29-2015|leo
416|Keep your problems in perspective over the next 24 hours. You may wish that life was easier but in the greater scheme of things your “problems” are hardly worth worrying about – in fact they are opportunities for you to grow. |01-30-2015|leo
417|If you push yourself hard over the next 48 hours and you will create a momentum that carries you through the coming week. As a Leo you possess so much courage and so much confidence, so set your sights high. Then go even higher.|01-31-2015|leo
418|You may not find it easy to tell certain people how much they mean to you but you must make the effort over the next seven days. Leave loved ones and relatives in no doubt how you feel. They think you’re the bee’s knees too! |02-01-2015|leo
419|Stop dreaming about what you would like to do and actually start doing it. It does not matter how far-fetched your dream may be, if you start working towards it now it will, one day, come true – maybe a lot sooner than you think. |02-02-2015|leo
420|Because today’s full moon takes place in your sign you will be more emotional than usual, which has both advantages and disadvantages. Try not to let minor setbacks expand into what appear to be major traumas. They’re not.  |02-03-2015|leo
421|The pressure will be on today but that’s okay because no one handles it better than you. When the going gets tough the tough get going and one way or another you will go far over the next few days.|02-04-2015|leo
422|You don’t care what others think about your behavior. It may be true that you have gone over the top and offended someone important but so what? If you go through life watching your every word you won’t get much said. |02-05-2015|leo
423|Be careful how you talk to and deal with loved ones and family members today. You may not mean to give offence but something you say or do could be taken the wrong way and cause all sorts of problems.|02-06-2015|leo
424|If you have romantic feelings for someone then let them know this weekend. The planets suggest they are as infatuated with you as you are with them but, like you, they fear rejection. Let them know you think they’re great.|02-07-2015|leo
425|It does not matter if you have traded harsh words with certain people over the past few weeks because soon you will get the chance to set things right. Chances are they did not take what you said seriously anyway. |02-08-2015|leo
426|If you find you cannot handle a task on your own today don’t be shy about getting assistance. Friends and family will rally round if you ask them to but if you insist on struggling on alone they won’t lift a finger to help you. |02-09-2015|leo
427|Make a conscious effort to focus only on the facts today. The so-called experts will tell you this and tell you that but you should take it all with a large pinch of salt, especially when it’s your money they are talking about. |02-10-2015|leo
428|You will hear something to your advantage over the next 24 hours but it may take a while until you really “get it”. Don’t be reluctant to believe it just because the source of the information has not always been reliable in the past.|02-11-2015|leo
429|You will demand to be the center of attention today and if those you live and work with know what is good for them they will hand you the microphone, help you up on to the stage and let you get on with it. You’re a star! |02-12-2015|leo
430|It might be tempting to stick your nose in someone else’s business today but if you do you will most likely regret it, especially if the people in whose lives you are interfering know something about you that could be embarrassing.|02-13-2015|leo
431|You may feel out of your depth today but even if you are you won’t come to any harm, so quit worrying. The fact that, for once, the eyes of the world are not on you will give you freedom to come and go as you please.|02-14-2015|leo
432|What you thought was important just a few days ago won’t seem so important after the Sun changes signs on Wednesday. Partnership issues and affairs of the heart will fade in significance as you focus more on business and money matters. |02-15-2015|leo
433|Don’t waste time worrying about the ethics of what you are planning to do – just get on and do it and let the chips fall where they will. Actions always speak louder than words, so act fast and make sure the job gets done. |02-16-2015|leo
434|It’s likely you will worry a bit about money issues over the next few days, but that’s okay. Even if you are a bit short cash-wise at the moment the planets indicate you will make good your losses over the next few weeks. |02-17-2015|leo
435|If your sixth sense tells you that someone is not to be trusted you must not ignore it. Others may say you are jumping at shadows but deep down you can sense that something isn’t quite right, so err on the side of caution.|02-18-2015|leo
436|It may be that what a friend or family member has to tell you has some value in it, but what does your inner voice say? For some reason you are reluctant to trust your instincts at the moment but, ultimately, you can’t trust anything else. |02-19-2015|leo
437|You are in a helpful mood at the moment, which is nice, but don’t be too helpful for your own good. Do you really want to end up doing so much for other people that you have no time to do anything for yourself? Of course not.|02-20-2015|leo
438|If you get the urge to try something different this weekend, something you would not usually spend time or energy on, then just do it. Some people may say you are losing your mind but what do they know? They certainly don’t know you very well. |02-21-2015|leo
439|Try not to be too possessive about what you own and earn this week because that could lead to conflict with someone who thinks you should share more. Maybe they are right, maybe you have grown too attached to physical things of late. |02-22-2015|leo
440|Keep your standards high over the coming week and make sure those around you aim high as well. You will be judged as much on who you know as what you do, so make sure friends and colleagues are pulling their weight. |02-23-2015|leo
441|Spell out what it is you intend to do over the next few days so there can be no confusion. However, having made your plans public you must stick with them. If you change your mind without warning you deserve all the criticism you will get.|02-24-2015|leo
442|A friend or family member will bend over backwards to help you today and if you are smart you will let them, even though you don’t want to be in their debt. If you need some kind of financial assistance now is the time to ask.|02-25-2015|leo
443|Partners and colleagues won’t be happy if you go back on what you told them just a few days ago. Yes, your priorities have changed since then but if you made promises you must keep them. Then you can move on with a clear conscience. |02-26-2015|leo
444|Someone will appeal to your sense of duty today but you must not blindly do as they ask. You are more than willing to help but you must be convinced that what you are doing is for the greater good, not just to support their ego.|02-27-2015|leo
445|Don’t stay in one place doing just the one thing this weekend – get out and about, see new places and make new contacts. Some people may not be happy that you come and go as you please but so what? They can’t stop you.|02-28-2015|leo
446|Anyone who says you are too conservative by nature won’t be saying it much longer. This is going to be one of those weeks when, if you do something shocking, it will make you feel good – and do your reputation good too. |03-01-2015|leo
447|Your opinion about someone you work or do business with will change dramatically today and you will have to admit that you got them all wrong. Talk to them and get to know them better – it could be the start of a beautiful friendship. |03-02-2015|leo
448|You will go your own way and do your own thing today, and the more others try to persuade you to be more cautious the more risks you are likely to take. And why not? The planets suggest you can’t put a foot wrong.|03-03-2015|leo
449|Can you adapt? Can you change your opinions if you have to? It may not come easy to you but it’s a must today as Uranus, planet of changes, is so strong in your chart. All changes will be good for you, so embrace them.|03-04-2015|leo
450|Today’s full moon suggests you may have to cut back financially, most likely because you have bitten off more than you can chew or have aimed too high too soon. But there is no need to get angry with yourself: even a Leo makes mistakes.|03-05-2015|leo
451|Changes on the work front will move in your favor over the next few days, so be ready to take advantage of new opportunities and don’t feel too sorry for colleagues who fall out of favor. Would they feel sorry for you if the roles were reversed?|03-06-2015|leo
452|You will be in a generous mood this weekend and anyone who asks you to do them a favor is likely to find it granted. Just be careful that someone who does not share your natural honesty does not try to take advantage of you.|03-07-2015|leo
453|Begin something over the next few days that exercises your mind and broadens your horizons. If there is a particular subject you are interested in now is the time to look at it in a little more depth, maybe even study it professionally.|03-08-2015|leo
454|Make an effort to talk over your problems, especially your money problems, with someone who can not only lend a sympathetic ear but can help you with practical advice. You know very well who that someone is – so approach them. |03-09-2015|leo
455|Set yourself a difficult challenge and go all out to make a success of it. Jupiter in your sign, although moving retrograde, makes this the kind of day when limits do not exist, at least not for you. Aim high, then amaze everyone and go higher still.|03-10-2015|leo
456|Someone who is as different to you as chalk is to cheese will make a big impression on you today, big enough perhaps to change your assumptions about certain kinds of people. It’s simply not true that as a Leo you never change your mind.|03-11-2015|leo
457|There may be nothing wrong with your plans but that does not mean they are guaranteed to succeed. Saturn, the great taskmaster of the zodiac, is urging you to be more realistic about your aims and more modest about your abilities.|03-12-2015|leo
458|Flattery will get you everywhere today – you know the right thing to say to influence people in positions of power. You also know the right thing to say to ignite passion in the one you love. But will you have time for both?|03-13-2015|leo
459|The planets indicate it is time to admit defeat and give up on something that is clearly not going to work. Push your ego to one side and don’t think it reflects badly on you that you made a poor decision. Even Leos get it wrong occasionally. |03-14-2015|leo
460|What you get is what you deserve and if you did not get what you desired in recent weeks then, obviously, you did not deserve it. That might sound a little harsh but you need to be ruthlessly realistic if you are to do better in the future.|03-15-2015|leo
461|Something will happen today that is both a challenge and an opportunity. What you need to understand is that while the challenge may come from the outside it is the way you react to it on the inside that makes it an opportunity. |03-16-2015|leo
462|Do something dynamic over the next 24 hours, something that helps work off all that excess energy that has built up in recent weeks. This is also a good time to take a vacation – so long as it’s the kind where you are constantly active.|03-17-2015|leo
463|Someone will annoy you today by saying something that simply isn’t true. According to the planets they are trying to get you to overreact so they can use your words and actions against you, but you are not that gullible – are you?|03-18-2015|leo
464|You like to shock and the planets suggest you will do something outrageous over the next 24 hours. If it’s a joke you will need to make sure that everyone can see it’s a joke. And if it’s not a joke – why are you laughing so hard?|03-19-2015|leo
465|Something you thought of as a problem before won’t be seen as a problem any more, not because you have resolved it but because you refuse to take it seriously. Your attitude will soften and your perspective will change over the next 24 hours. |03-20-2015|leo
466|You are looking for ways to escape circumstances you feel are holding you back. Be aware, however, that some of these circumstances are not only holding you back but holding you up as well. Watch out you don’t fall on your face! |03-21-2015|leo
467|Keep what you have to say simple and to the point because the more complex it gets the less likely it is you will be understood. Unless, of course, your aim is to purposely confuse people, in which case by all means let it get complicated. |03-22-2015|leo
468|Put yourself out for other people. Go above and beyond the call of duty. Let the world see you are willing to make sacrifices. Your efforts will be rewarded in the long-term and, more importantly, you will feel good about yourself right now. |03-23-2015|leo
469|Something will happen today that makes you realize how much more is possible and how far short of your potential you have been falling. You will get new opportunities to make more of your talents, but the effort must come from you.|03-24-2015|leo
470|You will solve a riddle that has been bugging you for ages – and will kick yourself when you realize just how simple the answer is. Chances are you will experience many such moments over the next few days. Don’t kick yourself too often. |03-25-2015|leo
471|You are going to be thinking a lot about your work and your reputation over the next few days. But don’t make any big decisions concerning your career just yet because even better options will reveal themselves early next week.|03-26-2015|leo
472|Don’t take on extra tasks over the next 24 hours. With the commitments you already have you are likely to be on the go from first thing in the morning to last thing at night and if you add to your workload you are asking for trouble.|03-27-2015|leo
473|Tone down your act a bit over the next 48 hours, especially if you are the kind of Leo who thinks life is one big party. Others have serious issues to deal with and are unlikely to appreciate your efforts to get them singing and dancing.|03-28-2015|leo
474|You won’t have to make much of an effort this week because this is one of those times when things will get done one way or the other anyway. Sit back and don’t worry if you fall behind in your schedule – you’ll catch up later. |03-29-2015|leo
475|No one has the right to tell you what to believe or what to do and anyone who tries will feel the rough edge of your tongue. Is that an over-reaction? Maybe, but better you go too far than let them think you are an easy touch. |03-30-2015|leo
476|You may be tempted to show the world how strong you can be today but your tough guy routine will have more of an effect if you wait until Thursday when luck planet Jupiter is in your favor. Until then, keep a low profile. |03-31-2015|leo
477|You are determined to move up in the world and if you start making things happen now it won’t be long before you are in a position of prominence. Once you get a taste for power you won’t want to go back to where you were before.|04-01-2015|leo
478|You don’t need to justify what you believe or what you are doing to anyone. Fortunately, with your ruler the Sun linked to Jupiter in your sign today no one will question you with any great enthusiasm. They simply won’t dare!|04-02-2015|leo
479|What you do for others today you will also in some way do for yourself. Friendships and partnerships will not only bring personal satisfaction but at some stage in the future will pay off financially too. Good news for a change.|04-03-2015|leo
480|Anyone who thinks you don’t know how to laugh at life will have to think again over the next 48 hours. The only danger is you might laugh at things which some people take seriously, but don’t let that stop you – it’s their problem, not yours.|04-04-2015|leo
481|Your confidence is returning and in a matter of days those feelings of dread and doubt will completely disappear. The fact is, of course, you had nothing to dread in the first place but somehow you managed to persuade yourself you did. |04-05-2015|leo
482|With the Sun and Uranus very much on your side there is nothing you cannot do and nothing you cannot possess. But try not to be too domineering or you could make an enemy of someone it would be more sensible to have as a friend. |04-06-2015|leo
483|Don’t be surprised if something you feel strongly about fails to get much of a response from those you feel should be most concerned. Maybe you are too close to the situation. And maybe it’s not as bad as you think.|04-07-2015|leo
484|Some problems go away if you take no notice of them but the problem you are wrestling with at the moment needs to be dealt with immediately. Yes, you can try to ignore it but there is no way it is going to ignore you.|04-08-2015|leo
485|If you get the urge to try something different over the next 24 hours then by all means follow your instincts. Leo may be a “fixed” sign but you’re not as set in your ways as some people think – in fact you can be quite adventurous.|04-09-2015|leo
486|You will discover something about a friend or work colleague today that answers a lot of questions. What you discover might be amusing but you are advised to keep it to yourself. They won’t be happy if you broadcast it to the world.|04-10-2015|leo
487|You are in one of your party moods at the moment and there will be plenty of dancing and singing this weekend. Don’t listen to those who say you should be more serious about life – they are exactly the kind of people you don’t want to know.|04-11-2015|leo
488|You can and you will be the center of attention over the next few days. The more others try to keep the spotlight pointing at themselves the more creative you will be in finding ways to get yourself in the picture. You’re a star.|04-12-2015|leo
489|A week from now the Sun moves into the career area of your chart, so start making plans about how you want things to develop on the work front. Start thinking too of how you can get well-connected people to help you |04-13-2015|leo
490|There is so much you want to do and so much you can do but don’t do it all in one go. You may feel that if you don’t act immediately the opportunity will be lost but that’s not true. You have all the time in the world.|04-14-2015|leo
491|Listen carefully to what friends and colleagues tell you today – and, if what they tell you makes sense, act on it immediately. And don’t be so suspicious. Not everyone is looking to make money at your expense. Some people are honest.|04-15-2015|leo
492|Push any problems you have on the work front to one side and promise yourself that you will deal with them next week. The Sun’s change of signs on Monday will sweep them all away and you won’t actually have to do anything yourself. |04-17-2015|leo
493|You will have a much clearer idea of what is and is not possible thanks to today’s new moon in your fellow Fire sign of Aries. If you expect the best the best will happen, so stop being negative and believe in yourself.|04-18-2015|leo
494|You have never lacked for self-belief but over the next few days you could get a bit reckless, both at home and at work, with disastrous results. You may think you have something to prove but you have proved yourself enough times already. |04-19-2015|leo
495|Someone who is usually the life and soul of the party is a bit depressed at the moment and you must make it your business to find out what is wrong. Calm their fears and cheer them up. You know just how to make them smile again.|04-20-2015|leo
496|Tell everyone what they want to hear today, even if you don’t believe a word of it and even if you don’t believe they believe it either. You are not in the mood for arguments, so say the right things and enjoy a peaceful 24 hours.|04-21-2015|leo
497|People expect you to be bold and brash, so don’t let them down. But don’t be too enamored of your own brilliance or you may put them off. If you want to impress important people you need to get the right balance between ambition and humility.|04-22-2015|leo
498|Anyone who thinks they can take advantage of your trusting nature will soon learn that you are not so easily deceived. Trusting you may be but stupid you most certainly are not, as they will find out to their cost today.|04-23-2015|leo
499|Something will happen today that catches you off guard and you will wonder how you could have missed signs that, with hindsight, were so glaringly obvious. Whatever the reason, don’t lose any sleep over it – it’s really not that important. |04-24-2015|leo
500|You won’t hesitate to speak your mind over the next 48 hours but that does not mean you should let the world know everything you are thinking. Stick to the point you are trying to make and keep everything else strictly private. |04-25-2015|leo
501|Moderation is a must, especially if you are the kind of Leo who likes to get in a fight. Even if you are in the right and the facts are on your side it won’t do you any good if your opponent is bigger and better connected than you. |04-26-2015|leo
502|Be careful what you say as the new week gets under way because the planets warn you could say far too much. You may have been able to laugh off your big mouth in the past but now others won’t be quite so forgiving.|04-27-2015|leo
503|Tackle tasks and objectives you might not have the confidence or courage to tackle at other times. Yes, powerful people are likely to oppose you but you are pretty powerful too in your own way. Let them worry about you.|04-28-2015|leo
504|If your everyday routine has become a bit too predictable now is the time to do something about it. There will be some serious upheavals in the working pattern of your life over the next few days. Take full advantage of them.|04-29-2015|leo
505|For too long now you have been worrying about your career, your reputation and your place in the world and neglecting the things that bring you happiness, such as friends and family and travel. It’s time to restore a more sensible balance.|04-30-2015|leo
506|Social activities are under excellent stars at the moment, so take time out of your busy schedule to have fun with friends. Also, if there is some kind of cause or social movement that is close to your heart now is the time to get more involved.|05-01-2015|leo
507|Can one good person make a difference? Yes they can, and you will get the chance to prove it over the next 48 hours. Stand up for what you believe in and don’t worry about rivals and enemies. You have right on your side. |05-02-2015|leo
508|Wherever you go and whatever you do over the coming week the results will not be what you expected. Which is not to say they won’t be good but there will be times when you wonder how you get yourself into these sorts of scrapes. |05-03-2015|leo
509|Some may say you are being unduly cautious, and maybe you are, but today’s full moon warns this is not a good time to take chances. You know the old saying: “If it’s not broke, don’t fix it.” Things are okay as they are. |05-04-2015|leo
510|Someone is sure to be offended by what you say or do today but you won’t care one little bit. With Jupiter in your sign you feel you can do as you please, and to an extent you are right, but there may still be long-term consequences.|05-05-2015|leo
511|What others are suggesting may sound enticing but before you go along with their plans try to work out what’s in it for you and what’s in it for them. Chances are you could negotiate yourself a much better deal. |05-06-2015|leo
512|Do you think with your head or do you feel with your heart? Hopefully you try to do both but over the next two or three days you should favor your heart over your head. Not everything in life needs to make sense.|05-07-2015|leo
513|What you want to do and what you have to do are likely to be two entirely different things today. But don’t let that depress you because you can still enjoy yourself. No one is more creative at finding ways to have fun.|05-08-2015|leo
514|Someone you work or do business with will insist that certain things are done in certain ways this weekend. Don’t try to dissuade them. Most likely they will mess it all up and in doing so make you look good.|05-09-2015|leo
515|You have been trying too hard to win friends and influence people and when you try too hard at anything it tends to have the opposite effect to what you desire. However, don’t take that to mean you should not try at all. |05-11-2015|leo
516|Someone will say something that hurts your feelings today but don’t take it to heart. Chances are they are motivated by nothing more than jealousy. What are they jealous of? Your popularity, your creativity, your energy – just about everything really.|05-12-2015|leo
517|Creative activities will go well over the next 24 hours and they will go even better if you don’t try to do everything yourself. Get friends and relatives to assist you with the bits you find difficult or boring – they will happily help you out.|05-13-2015|leo
518|Something will happen over the next few days that seems like a setback, but later in the month it will become clear it was exactly the opposite, so stop worrying so much what might happen in the future. Focus on the here and now.|05-14-2015|leo
519|Anything is possible if you want it enough and according to the planets there is one thing you want above all else at the moment. Jupiter in your sign endows you with huge self-belief, so success is all but guaranteed.|05-15-2015|leo
520|The planets warn you will meet someone who tries to dampen your spirits over the next couple of days. They will only succeed if you let them – so don’t let them. Keep smiling and let the world see your sunny disposition remains unbroken.|05-16-2015|leo
521|If you believe you are worth more than you are currently being paid then now is the time to press your claim. Important people will look kindly on you during the early part of the week, so speak up and make sure you get heard. |05-17-2015|leo
522|You will be putting yourself about over the next two or three days, especially on the work front where you can sense that the present confusion and chaos will give rise to new opportunities. Change is always good, for you at least. |05-18-2015|leo
523|You seem to believe that there is no longer any danger, that your critics and rivals have all been dealt with and no longer pose a threat. Maybe you’re right, but can you be sure? The planets warn you still need to be on your guard.|05-19-2015|leo
524|You are going to have to get along with all sorts of people over the next few days and the sooner you recognize that fact the better. You may be highly individualistic but you can work with others if you try. So try!|05-20-2015|leo
525|You will see results today, tomorrow and over the weekend for something you started earlier in the year and that’s good because you were thinking of giving up. Stick it out. Show some staying power. The tide is about to turn.|05-21-2015|leo
